event,sentence
"('Nash,Steve', 'pts', '19')"," seconds left to force double overtime for Phoenix, while PLAYER_LAST had STAT points and _STAT_ assists in the Suns' fifth loss in seven games."
"('Nash,Steve', 'ast', '20')"," seconds left to force double overtime for Phoenix, while PLAYER_LAST had STAT assists in the Suns' fifth loss in seven games."
"('Nash,Steve', 'fg', '7')"," seconds left to force double overtime for Phoenix, while PLAYER_LAST had _STAT_ assists in the Suns' fifth loss in STAT games."
"('Vujacic,Sasha', 'pts', '18')","Humphries, Brook Lopez and PLAYER_FIRST PLAYER_LAST scored STAT apiece for New Jersey, which missed three free throws in overtime."
"('Humphries,Kris', 'orb', '9')","""It was a grind,"" said Humphries, who set an arena record for rebounds, STAT of them on offense."
"('Humphries,Kris', 'fg', '6')","PLAYER_LAST battled underneath all game long, and the muscular STAT foot 9 forward was at his best in the extra five minute session."
"('Lopez,Brook', 'pts', '18')","Humphries, PLAYER_FIRST PLAYER_LAST and Sasha Vujacic scored STAT apiece for New Jersey, which missed three free throws in overtime."
"('Sessions,Ramon', 'pts', '21')", PLAYER_FIRST PLAYER_LAST scored STAT and J.J.
"('CLE', 'fg', '34')","New Jersey shot just 34 percent, and Cleveland wasn't much better at 37 percent."
"('CLE', 'fg3', '2')",Two of those wins have come in Cleveland.
"('Lopez,Brook', 'fg', '7')","PLAYER_LAST finished STAT of 21 from the field, missing several close range shots."
"('Hickson,J.J.', 'pts', '17')","PLAYER_LAST had STAT with STAT boards for the Cavs, who have lost four straight and seven in a row at home."
"('Hickson,J.J.', 'trb', '17')","PLAYER_LAST had STAT with STAT boards for the Cavs, who have lost four straight and seven in a row at home."
"('Hickson,J.J.', 'pts', '17')","PLAYER_LAST had STAT with STAT boards for the Cavs, who have lost four straight and seven in a row at home."
"('Hickson,J.J.', 'trb', '17')","PLAYER_LAST had STAT with STAT boards for the Cavs, who have lost four straight and seven in a row at home."
"('Farmar,Jordan', 'fg', '2')"," After Humphries' steal, PLAYER_LAST made STAT free throws before Sessions scored on a layup to make it 94 92."
"('Humphries,Kris', 'pts', '18')","Humphries, Brook Lopez and Sasha Vujacic scored STAT apiece for New Jersey, which missed three free throws in overtime."
"('Morrow,Anthony', 'fg3', '2')",The Cavs were forced to foul and PLAYER_FIRST Morrow's STAT foul shots put the Nets ahead 96 92 with 11.3 seconds left.
"('Holiday,Jrue', 'pts', '12')"," Meeks had 15 points, PLAYER_LAST STAT and Brand had _STAT_ points and 11 rebounds."
"('Brand,Elton', 'pts', '13')"," Meeks had 15 points, Holiday 12 and PLAYER_LAST had STAT points and 11 rebounds."
"('Brand,Elton', 'trb', '11')", Meeks had 15 Holiday 12 and PLAYER_LAST had STAT rebounds.
"('Williams,Marvin', 'fg3', '0')",PLAYER_LAST and Young got rolling in the fourth and scored six during the 11 STAT run.
"('Hinrich,Kirk', 'pts', '16')",Marvin Williams and PLAYER_FIRST PLAYER_LAST each scored STAT points for the Hawks.
"('ATL', 'pts', '100')",Lou Williams and Thaddeus Young sparked the Sixers in the fourth quarter of a 105 100 win over the Hawks on Wednesday night.
"('Smith,Josh', 'pts', '33')",PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for the slumping Hawks.
"('Smith,Josh', 'trb', '12')",PLAYER_FIRST PLAYER_LAST had STAT rebounds for the slumping Hawks.
"('Young,Thaddeus', 'fg3', '0')",Williams and PLAYER_LAST got rolling in the fourth and scored six during the 11 STAT run.
"('Williams,Lou', 'pts', '17')", PLAYER_LAST scored STAT points and Andre Iguodala and Young each had 16 to lead seven Sixers in double digits.
"('Meeks,Jodie', 'pts', '15')",PLAYER_LAST scored all STAT points on 3s.
"('Meeks,Jodie', 'pts', '15')"," PLAYER_LAST had STAT points, Holiday 12 and Brand had _STAT_ points and 11 rebounds."
"('PHI', 'fg3', '10')",Philadelphia was down 10 late in the third quarter before an 11 0 run early in the fourth fueled the comeback.
"('Iguodala,Andre', 'pts', '16')", Williams scored _STAT_ points and PLAYER_FIRST PLAYER_LAST and Young each had STAT to lead seven Sixers in double digits.
"('Young,Thaddeus', 'pts', '16')", Williams scored _STAT_ points and Andre Iguodala and PLAYER_LAST each had STAT to lead seven Sixers in double digits.
"('Young,Thaddeus', 'fg', '7')", Williams Andre Iguodala and PLAYER_LAST each had 16 to lead STAT Sixers in double digits.
"('Williams,Marvin', 'pts', '16')",PLAYER_FIRST PLAYER_LAST and Kirk Hinrich each scored STAT points for the Hawks.
"('Williams,Marvin', 'pts', '16')", PLAYER_LAST scored _STAT_ points and Andre Iguodala and Young each had STAT to lead seven Sixers in double digits.
"('Horford,Al', 'pts', '8')"," Game notes
 Hawks center PLAYER_FIRST PLAYER_LAST scored STAT points in 37 minutes."
"('ATL', 'fg3', '8')"," Game notes
 Hawks center Al Horford scored eight in 37 minutes."
"('CHA', 'orb', '4')","Augustin Kwame Brown had nine rebounds for the Bobcats, who have dropped four straight and 10 of 12."
"('Brown,Kwame', 'pts', '16')","Augustin scored _STAT_ points and PLAYER_FIRST PLAYER_LAST had STAT points and nine rebounds for the Bobcats, who have dropped four straight and 10 of 12."
"('Brown,Kwame', 'trb', '9')","Augustin PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Bobcats, who have dropped four straight and 10 of 12."
"('Jackson,Stephen', 'pts', '11')",Perhaps even more painful for Charlotte was watching top scorer PLAYER_LAST held to STAT points as he labored through a strained hamstring.
"('Augustin,D.J.', 'pts', '17')","PLAYER_LAST scored STAT points and Kwame Brown had _STAT_ points and nine rebounds for the Bobcats, who have dropped four straight and 10 of 12."
"('Collison,Darren', 'pts', '7')","PLAYER_LAST returned after halftime and had STAT points and four assists, leading an offense that shot 54 percent from the field."
"('Collison,Darren', 'ast', '4')","PLAYER_LAST returned after halftime and had seven STAT assists, leading an offense that shot 54 percent from the field."
"('CHA', 'fg3', '3')","About three hours later, the Bobcats look effectively done in."
"('MIA', 'orb', '8')"," James had 19 eight rebounds and seven assists for Miami, which has won six of seven following a five game losing streak."
"('MIA', 'fg3', '6')"," James had 19 eight rebounds and seven assists for Miami, which has won six of seven following a five game losing streak."
"('Monroe,Greg', 'pts', '14')","PLAYER_LAST had STAT points and _STAT_ rebounds for the Pistons, while Tayshaun Prince added _STAT_ points and Chris Wilcox scored 10."
"('Monroe,Greg', 'trb', '12')","PLAYER_LAST had STAT rebounds for the Pistons, while Tayshaun Prince added Chris Wilcox scored 10."
"('James,LeBron', 'fg3', '0')","Miami improved to 13 STAT when James, Wade and Bosh each shoot at least 50 percent from the field."
"('Miller,Mike', 'fg3', '3')",The Heat trailed by 11 late in the third quarter before Miami's PLAYER_FIRST PLAYER_LAST made a STAT pointer in the final seconds.
"('James,LeBron', 'pts', '19')"," PLAYER_LAST had STAT points, eight rebounds and seven assists for Miami, which has won six of seven following a five game losing streak."
"('James,LeBron', 'fg', '8')"," PLAYER_LAST had 19 STAT rebounds and seven assists for Miami, which has won six of seven following a five game losing streak."
"('James,LeBron', 'trb', '8')"," PLAYER_LAST had 19 STAT rebounds and seven assists for Miami, which has won six of seven following a five game losing streak."
"('James,LeBron', 'ast', '7')"," PLAYER_LAST had 19 eight rebounds and STAT assists for Miami, which has won six of STAT following a five game losing streak."
"('James,LeBron', 'ast', '7')"," PLAYER_LAST had 19 eight rebounds and STAT assists for Miami, which has won six of STAT following a five game losing streak."
"('Prince,Tayshaun', 'pts', '13')","Monroe had _STAT_ points and _STAT_ rebounds for the Pistons, while PLAYER_FIRST PLAYER_LAST added STAT points and Chris Wilcox scored 10."
"('Bosh,Chris', 'fg', '6')","James went 8 of 16, Wade was 7 of 13 and PLAYER_LAST finished STAT of 11."
"('Wade,Dwyane', 'fg3', '0')","Miami improved to 13 STAT when James, PLAYER_LAST and Bosh each shoot at least 50 percent from the field."
"('Bosh,Chris', 'ft', '11')","PLAYER_LAST went STAT of 12 on free throws, his fifth straight game with at least 10 attempts from the line."
"('Miller,Mike', 'pts', '13')",PLAYER_LAST finished with STAT points for Miami.
"('James,LeBron', 'fg', '8')","PLAYER_LAST went STAT of 16, Wade was 7 of 13 and Bosh finished 6 of 11."
"('Hamilton,Richard', 'pts', '27')", PLAYER_FIRST PLAYER_LAST led Detroit with STAT points.
"('Wade,Dwyane', 'fg', '7')","James went 8 of 16, PLAYER_LAST was STAT of 13 and Bosh finished 6 of 11."
"('Bibby,Mike', 'pts', '5')"," PLAYER_LAST made his first start for Miami in his 11th game with the team, scoring STAT points."
"('Bosh,Chris', 'fg3', '0')","Miami improved to 13 STAT when James, Wade and PLAYER_LAST each shoot at least 50 percent from the field."
"('DET', 'fg3', '4')","Detroit had the ball down by four in the final minute, but Greg Monroe missed a layup, forcing the Pistons to foul."
"('MIA', 'fg3', '6')","    For about six minutes at the start of the fourth quarter, the Miami Heat looked like championship contenders."
"('MIL', 'fg3', '6')","Bucks PF Drew Gooden (left foot plantar fasciitis) was active for the first time in six weeks, but did not play."
"('Delfino,Carlos', 'fg', '12')"," Game notes
 PLAYER_LAST finished STAT of 20 from the field and is 29 of 46 in his last three games, averaging 28.7 points."
"('Richardson,Jason', 'pts', '12')"," PLAYER_FIRST PLAYER_LAST scored nine of his STAT points in the fourth quarter, when the Magic broke away after leading by one after three."
"('Howard,Dwight', 'fg3', '0')","4 seed, and the Knicks have nobody to defend PLAYER_LAST and are consistently burned by the Magic's 3 point shooters when they double team him."
"('ORL', 'fg3', '12')"," Jason Richardson scored nine of his _STAT_ in the fourth quarter, when the Magic broke away after leading by one after three."
"('Richardson,Quentin', 'fg', '1')"," Jason PLAYER_LAST scored nine of his _STAT_ in the fourth quarter, when the Magic broke away after leading by STAT after three."
"('Ibaka,Serge', 'pts', '15')","PLAYER_FIRST PLAYER_LAST contributed STAT points, _STAT_ rebounds and four blocks for the Thunder."
"('Ibaka,Serge', 'trb', '13')",PLAYER_FIRST PLAYER_LAST contributed 15 STAT rebounds and four blocks for the Thunder.
"('Ibaka,Serge', 'blk', '4')",PLAYER_FIRST PLAYER_LAST contributed 15 _STAT_ rebounds and STAT blocks for the Thunder.
"('Kirilenko,Andrei', 'fg', '1')","PLAYER_LAST was the latest STAT added to the injury mix, suffering a bruised perSTATal nerve and missing the second half."
"('Kirilenko,Andrei', 'fg3', '1')","PLAYER_LAST was the latest STAT added to the injury mix, suffering a bruised perSTATal nerve and missing the second half."
"('Jefferson,Al', 'pts', '32')","PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds to lead the Jazz, who fell to .500 for the first time since Nov."
"('Jefferson,Al', 'trb', '12')","PLAYER_FIRST PLAYER_LAST had STAT rebounds to lead the Jazz, who fell to .500 for the first time since Nov."
"('Westbrook,Russell', 'fg3', '1')","Utah eliminated an early 10 point deficit and was up by STAT early in the third quarter, but Durant and PLAYER_LAST eventually took over."
"('OKC', 'fg3', '4')",Serge Ibaka contributed 15 _STAT_ rebounds and four blocks for the Thunder.
"('Wright,Dorell', 'pts', '34')"," PLAYER_FIRST PLAYER_LAST led the Warriors with a career high STAT points, David Lee had 19 and Stephen Curry finished with 16."
"('Scola,Luis', 'pts', '20')"," Courtney Lee, starting for injured Chase Budinger, scored _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT for Houston."
"('HOU', 'fg3', '12')"," Houston hit 12 of 26 attempts from 3 point range, led by Martin's 4 for 7 effort."
"('Amundson,Lou', 'fg3', '0')","Two free throws by Monta Ellis, a three point play by PLAYER_FIRST PLAYER_LAST and a basket by Al Thornton rallied the Warriors to the tie."
"('Lee,David', 'pts', '19')"," Dorell Wright led the Warriors with a career high 34 points, PLAYER_FIRST PLAYER_LAST had STAT and Stephen Curry finished with 16."
"('Martin,Kevin', 'fg', '12')"," Houston hit STAT of 26 attempts from 3 point range, led by Martin's 4 for 7 effort."
"('Martin,Kevin', 'fg3', '4')"," Houston hit 12 of 26 attempts from 3 point range, led by Martin's STAT for 7 effort."
"('Thornton,Al', 'pts', '2')","Two free throws by Monta Ellis, a three point play by Lou Amundson and a basket by PLAYER_FIRST PLAYER_LAST rallied the Warriors to the tie."
"('Thornton,Al', 'fg3', '0')","Two free throws by Monta Ellis, a three point play by Lou Amundson and a basket by PLAYER_FIRST PLAYER_LAST rallied the Warriors to the tie."
"('Thornton,Al', 'ft', '0')","Two free throws by Monta Ellis, a three point play by Lou Amundson and a basket by PLAYER_FIRST PLAYER_LAST rallied the Warriors to the tie."
"('Lee,Courtney', 'pts', '25')"," PLAYER_FIRST Lee, starting for injured Chase Budinger, scored STAT points and Luis Scola added 20 for Houston."
"('HOU', 'fg3', '12')",The Warriors have lost six in a row in Houston and 12 of their last 13 against the Rockets.
"('TOR', 'fg3', '3')", The Raptors led for almost all of the first three quarters before Brooks helped tie the score at 86 going into the fourth quarter.
"('TOR', 'pts', '106')",OENIX     The Phoenix Suns were a tired bunch before and after their 114 106 win over the Toronto Raptors.
"('PHO', 'pts', '114')",OENIX     The Phoenix Suns were a tired bunch before and after their 114 106 win over the Toronto Raptors.
"('Gortat,Marcin', 'pts', '15')",PLAYER_FIRST PLAYER_LAST added STAT and Jared Dudley 13 and the Suns hit 12 of 28 3 pointers.
"('Dudley,Jared', 'pts', '13')",Marcin Gortat added 15 and PLAYER_FIRST PLAYER_LAST STAT and the Suns hit 12 of 28 3 pointers.
"('Frye,Channing', 'fg', '4')",The Suns' first lead of the game was 6 STAT and they didn't take another lead until Frye's 3.
"('PHO', 'fg3', '12')",Marcin Gortat added 15 and Jared Dudley 13 and the Suns hit 12 of 28 3 pointers.
"('DEN', 'pts', '115')"," seconds remaining, and the Nuggets beat the Spurs for the first time this season, 115 112 on Wednesday night."
"('Gallinari,Danilo', 'fg', '3')","Felton and PLAYER_FIRST PLAYER_LAST each hit STAT pointers, and Harrington converted a STAT point play during the surge."
"('Gallinari,Danilo', 'fg', '3')","Felton and PLAYER_FIRST PLAYER_LAST each hit STAT pointers, and Harrington converted a STAT point play during the surge."
"('Ginobili,Manu', 'ft', '2')","After PLAYER_LAST missed a jumper, the Spurs fouled Felton, who made one of STAT free throws with 9.5 seconds left."
"('Chandler,Wilson', 'pts', '8')","Felton and Chandler, who had STAT points, were among the players sent to Denver as part of the Anthony deal."
"('SAS', 'pts', '112')"," seconds remaining, and the Nuggets beat the Spurs for the first time this season, 115 112 on Wednesday night."
"('Smith,J.R.', 'pts', '18')",PLAYER_LAST each added STAT points.
"('Neal,Gary', 'pts', '25')","PLAYER_FIRST PLAYER_LAST had STAT points for the Spurs, who lead the Western Conference and have already clinched a playoff spot."
"('Harrington,Al', 'pts', '27')",PLAYER_FIRST PLAYER_LAST led Denver with STAT points.
"('Felton,Raymond', 'fg3', '3')","PLAYER_LAST and Danilo Gallinari each hit STAT pointers, and Harrington converted a STAT point play during the surge."
"('Felton,Raymond', 'fg3', '3')","PLAYER_LAST and Danilo Gallinari each hit STAT pointers, and Harrington converted a STAT point play during the surge."
"('Ginobili,Manu', 'pts', '20')","PLAYER_LAST had STAT points, and Tony Parker added 19."
"('Gordon,Eric', 'tov', '5')","""It was our carelessness,"" said Gordon, who had all STAT of his turnovers in the first overtime period."
"('LAC', 'tov', '25')","Los Angeles committed 25 turnovers, which the Wizards converted into 31 points."
"('Nowitzki,Dirk', 'ft', '5')",PLAYER_LAST hit all STAT free throws to give him 63 in a row.
"('DAL', 'orb', '10')"," Shawn Marion added 17 Peja Stojakovic had 16, and Tyson Chandler came up with nine _STAT_ rebounds for Dallas."
"('Chandler,Tyson', 'fg3', '0')","Chandler's three point play with 2:38 left put Dallas back in front for good, 96 95."
"('Chandler,Tyson', 'pts', '9')"," Shawn Marion added 17 points, Peja Stojakovic had 16, and PLAYER_FIRST PLAYER_LAST came up with STAT points and _STAT_ rebounds for Dallas."
"('Chandler,Tyson', 'trb', '10')"," Shawn Marion added 17 Peja Stojakovic had 16, and PLAYER_FIRST PLAYER_LAST came up with nine STAT rebounds for Dallas."
"('Marion,Shawn', 'pts', '17')"," PLAYER_FIRST PLAYER_LAST added STAT points, Peja Stojakovic had 16, and Tyson Chandler came up with nine points and _STAT_ rebounds for Dallas."
"('Paul,Chris', 'pts', '24')","""When you lose somebody like D West, it's devastating,"" said Hornets guard PLAYER_FIRST Paul, who scored five of his STAT points in overtime."
"('Millsap,Paul', 'pts', '33')","PLAYER_LAST had STAT points to lead the Jazz, who have dropped four straight."
"('Watson,Earl', 'fg3', '3')","Gray heaved the ball STAT quarters the length of the court toward Paul but he was undercut by Watson, and the ball bounced out."
"('Jefferson,Al', 'pts', '22')",PLAYER_FIRST PLAYER_LAST added STAT and Watson 14.
"('Gray,Aaron', 'fg', '3')","PLAYER_LAST heaved the ball STAT quarters the length of the court toward Paul but he was undercut by Watson, and the ball bounced out."
"('SAC', 'pts', '110')",DeMarcus Cousins had _STAT_ points and _STAT_ rebounds to help the Sacramento Kings beat the Pacers 110 93 on Friday night.
"('IND', 'pts', '93')",DeMarcus Cousins had _STAT_ points and _STAT_ rebounds to help the Sacramento Kings beat the Pacers 110 93 on Friday night.
"('Granger,Danny', 'pts', '20')","""We can't relax,"" said PLAYER_FIRST Granger, who led the Pacers with STAT points."
"('Collison,Darren', 'ft', '1')",Pacers G PLAYER_FIRST PLAYER_LAST had made 27 straight free throws before missing STAT in the third quarter.
"('Cousins,DeMarcus', 'pts', '18')",PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds to help the Sacramento Kings beat the Pacers 110 93 on Friday night.
"('Cousins,DeMarcus', 'trb', '14')",PLAYER_FIRST PLAYER_LAST had STAT rebounds to help the Sacramento Kings beat the Pacers 110 93 on Friday night.
"('Arenas,Gilbert', 'fg', '1')","PLAYER_LAST struggled, going STAT for 12 from the field."
"('Morrow,Anthony', 'pts', '19')"," PLAYER_FIRST PLAYER_LAST had STAT points for the Nets, while Jordan Farmar added _STAT_ points and 16 assists."
"('ORL', 'pts', '95')",A 95 85 victory over the ailing New Jersey Nets kept the Magic's momentum going.
"('Duhon,Chris', 'fg', '2')","PLAYER_LAST was just STAT for 7, but hit a big 3 pointer late to help seal the win."
"('NJN', 'pts', '85')",A 95 85 victory over the ailing New Jersey Nets kept the Magic's momentum going.
"('Farmar,Jordan', 'pts', '15')"," Anthony Morrow had _STAT_ points for the Nets, while PLAYER_FIRST PLAYER_LAST added STAT points and 16 assists."
"('Farmar,Jordan', 'ast', '16')"," Anthony Morrow had _STAT_ for the Nets, while PLAYER_FIRST PLAYER_LAST added STAT assists."
"('Cunningham,Dante', 'pts', '4')","Cunningham, who scored just STAT points, began the 16 0 run with a jumper, Henderson hit two free throws and Kwame Brown made one."
"('Cunningham,Dante', 'fg3', '0')","Cunningham, who scored just four began the 16 STAT run with a jumper, Henderson hit two free throws and Kwame Brown made one."
"('Cunningham,Dante', 'ft', '0')","Cunningham, who scored just four began the 16 STAT run with a jumper, Henderson hit two free throws and Kwame Brown made one."
"('Cunningham,Dante', 'fg', '2')","Cunningham, who scored just four began the 16 0 run with a jumper, Henderson hit STAT free throws and Kwame Brown made one."
"('Augustin,D.J.', 'ft', '3')",PLAYER_LAST made a STAT pointer and two free throws before Henderson weaved between several Boston big men to put in an offensive rebound.
"('BOS', 'fg3', '3')","The Celtics dominated the third quarter, outscoring the Bobcats 24 16 and stayed on top 71 59 nearly three minutes into the fourth."
"('Henderson,Gerald', 'pts', '15')",Then Augustin and PLAYER_LAST made STAT footers for an 80 75 lead with 2:48 left.
"('Brown,Kwame', 'fg3', '0')","Cunningham, who scored just four began the 16 STAT run with a jumper, Henderson hit two free throws and PLAYER_FIRST PLAYER_LAST made one."
"('Livingston,Shaun', 'fg', '3')", A STAT point play by PLAYER_FIRST PLAYER_LAST and two free throws by Henderson started the 21 4 run.
"('Livingston,Shaun', 'ft', '3')", A STAT point play by PLAYER_FIRST PLAYER_LAST and two free throws by Henderson started the 21 4 run.
"('Livingston,Shaun', 'fg3', '0')", A three point play by PLAYER_FIRST PLAYER_LAST and two free throws by Henderson started the 21 4 run.
"('Henderson,Gerald', 'fg3', '0')", A three point play by Shaun Livingston and two free throws by PLAYER_LAST started the 21 4 run.
"('Pierce,Paul', 'pts', '18')",Boston was led by PLAYER_FIRST PLAYER_LAST with STAT points and Allen with 14.
"('CHA', 'fg3', '1')",Charlotte made just one of its first 12 shots but trailed only 42 37 at halftime.
"('BOS', 'fg3', '3')",Augustin made a 3 pointer and two free throws before Henderson weaved between several Boston big men to put in an offensive rebound.
"('White,D.J.', 'pts', '17')","White's career high STAT points, moved two games behind Indiana, which lost to Sacramento, for the eighth playoff spot in the East."
"('Henderson,Gerald', 'fg3', '0')","Cunningham, who scored just four began the 16 STAT run with a jumper, PLAYER_LAST hit two free throws and Kwame Brown made one."
"('BOS', 'pts', '81')",But Boston got the next six points to go up 81 80.
"('Davis,Baron', 'ast', '5')", PLAYER_LAST also had STAT assists in 24 minutes.
"('Wilcox,Chris', 'pts', '12')",Austin Daye and PLAYER_FIRST PLAYER_LAST had STAT points each for the Pistons.
"('Hickson,J.J.', 'fg', '9')",PLAYER_LAST was STAT of 13 from the field and made all six of his free throws.
"('Hickson,J.J.', 'ft', '6')",PLAYER_LAST was 9 of 13 from the field and made all STAT of his free throws.
"('DET', 'pts', '91')","Detroit cut the lead to 92 91 with 1:39 to play, but Daniel Gibson hit a jumper to give Cleveland a three point lead."
"('Daye,Austin', 'pts', '12')",PLAYER_FIRST PLAYER_LAST and Chris Wilcox had STAT points each for the Pistons.
"('Stuckey,Rodney', 'pts', '11')",PLAYER_FIRST PLAYER_LAST and Greg Monroe each scored STAT points.
"('Prince,Tayshaun', 'pts', '15')","PLAYER_FIRST PLAYER_LAST and Richard Hamilton scored STAT points apiece for Detroit, which has lost three straight and six of eight."
"('DET', 'pts', '91')"," seconds remaining, leading the Cavaliers to a 97 91 win over the Detroit Pistons on Friday night."
"('Monroe,Greg', 'pts', '11')",Rodney Stuckey and PLAYER_FIRST PLAYER_LAST each scored STAT points.
"('Hickson,J.J.', 'pts', '24')","PLAYER_LAST scored STAT points and had _STAT_ rebounds for Cleveland, which also broke a seven game home losing streak."
"('Hickson,J.J.', 'trb', '15')","PLAYER_LAST had STAT rebounds for Cleveland, which also broke a seven game home losing streak."
"('Hickson,J.J.', 'orb', '7')","PLAYER_LAST had _STAT_ rebounds for Cleveland, which also broke a STAT game home losing streak."
"('CLE', 'pts', '97')"," seconds remaining, leading the Cavaliers to a 97 91 win over the Detroit Pistons on Friday night."
"('Hamilton,Richard', 'pts', '15')","Tayshaun Prince and PLAYER_FIRST PLAYER_LAST scored STAT points apiece for Detroit, which has lost three straight and six of eight."
"('James,LeBron', 'fg', '11')","PLAYER_LAST got loose for another steal and dunk to make the margin STAT shortly afterward, and in a flash, it was over."
"('PHI', 'fg3', '7')"," Wade shot 7 for 8 and had three blocks in the fourth, one more than Philadelphia managed in the entire game."
"('Wade,Dwyane', 'fg3', '1')"," PLAYER_LAST shot 7 for 8 and had three blocks in the fourth, STAT more than Philadelphia managed in the entire game."
"('Hawes,Spencer', 'fg', '6')","Wade, listed at STAT foot 4, blocked a shot by the 7 foot 1 PLAYER_LAST in the first quarter."
"('Wade,Dwyane', 'fg3', '1')","Five years later, he and PLAYER_LAST brought STAT to Miami."
"('Bosh,Chris', 'pts', '20')","LeBron James finished with 32 points, PLAYER_FIRST PLAYER_LAST added STAT points, with both grabbing 10 rebounds."
"('Bosh,Chris', 'trb', '10')",LeBron James finished with 32 PLAYER_FIRST PLAYER_LAST added 20 with both grabbing STAT rebounds.
"('Wade,Dwyane', 'fg3', '1')","Wade, listed at 6 foot 4, blocked a shot by the 7 foot STAT Hawes in the first quarter."
"('Young,Thaddeus', 'pts', '15')","Lou Williams scored _STAT_ points for Philadelphia, which got STAT more from fellow reserve PLAYER_FIRST Young."
"('Williams,Lou', 'pts', '24')","PLAYER_FIRST PLAYER_LAST scored STAT points for Philadelphia, which got 15 more from fellow reserve Thaddeus Young."
"('James,LeBron', 'pts', '32')","PLAYER_FIRST PLAYER_LAST finished with STAT points, Chris Bosh added 20 points, with both grabbing 10 rebounds."
"('James,LeBron', 'trb', '10')",PLAYER_FIRST PLAYER_LAST finished with 32 Chris Bosh added 20 with both grabbing STAT rebounds.
"('Meeks,Jodie', 'pts', '14')","PLAYER_FIRST PLAYER_LAST added STAT for Philadelphia, which was outscored 34 17 in the fourth."
"('Carter,Anthony', 'pts', '7')"," Amare Stoudemire scored 28 for the Knicks, losers of eight of nine and STAT 11 since acquiring Carmelo Anthony, who finished with 25."
"('Jennings,Brandon', 'fg', '13')","PLAYER_LAST was contained for the third quarter, then scored STAT in the final period."
"('Anthony,Carmelo', 'fg', '9')"," Amare Stoudemire scored 28 for the Knicks, losers of eight of STAT and 7 11 since acquiring PLAYER_FIRST Anthony, who finished with 25."
"('Delfino,Carlos', 'fg', '3')","Jennings and PLAYER_FIRST PLAYER_LAST opened the game with STAT pointers, and Bogut blocked shots by Stoudemire and Anthony on New York's first two possessions."
"('Delfino,Carlos', 'fg3', '2')","Jennings and PLAYER_FIRST PLAYER_LAST opened the game with 3 pointers, and Bogut blocked shots by Stoudemire and Anthony on New York's first STAT possessions."
"('Carter,Anthony', 'fg', '2')","Jennings and Carlos Delfino opened the game with 3 pointers, and Bogut blocked shots by Stoudemire and PLAYER_FIRST on New York's first STAT possessions."
"('MIL', 'fg3', '9')","The Knicks then came out flat, letting Milwaukee shoot 51 percent from the field and 9 of 18 from 3 point range."
"('Arthur,Darrell', 'pts', '10')","Leon Powe had _STAT_ points and fellow reserve PLAYER_FIRST PLAYER_LAST finished with STAT for Memphis, which dropped to 22 STAT in its past 32 games."
"('Arthur,Darrell', 'pts', '10')","Leon Powe had _STAT_ points and fellow reserve PLAYER_FIRST PLAYER_LAST finished with STAT for Memphis, which dropped to 22 STAT in its past 32 games."
"('Gasol,Marc', 'pts', '14')"," PLAYER_LAST had STAT points and _STAT_ rebounds for the Grizzlies, who were coming off a 90 87 win at the Celtics on Wednesday."
"('Gasol,Marc', 'trb', '11')"," PLAYER_LAST had STAT rebounds for the Grizzlies, who were coming off a 90 87 win at the Celtics on Wednesday."
"('CHI', 'orb', '18')","Rose finished with 24 seven rebounds and seven assists for Chicago, which has won 11 of 12 and 18 of 21."
"('Rose,Derrick', 'pts', '24')","PLAYER_LAST finished with STAT points, seven rebounds and seven assists for Chicago, which has won 11 of 12 and 18 of 21."
"('Rose,Derrick', 'trb', '7')","PLAYER_LAST finished with 24 STAT rebounds and STAT assists for Chicago, which has won 11 of 12 and 18 of 21."
"('Rose,Derrick', 'ast', '7')","PLAYER_LAST finished with 24 STAT rebounds and STAT assists for Chicago, which has won 11 of 12 and 18 of 21."
"('Rose,Derrick', 'trb', '7')","PLAYER_LAST finished with 24 STAT rebounds and STAT assists for Chicago, which has won 11 of 12 and 18 of 21."
"('Rose,Derrick', 'ast', '7')","PLAYER_LAST finished with 24 STAT rebounds and STAT assists for Chicago, which has won 11 of 12 and 18 of 21."
"('MEM', 'fg3', '2')",Allen's long jumper with 3:12 left in the second quarter capped a 14 2 run and gave Memphis a 45 37 lead.
"('Deng,Luol', 'pts', '23')",PLAYER_FIRST PLAYER_LAST scored STAT and Carlos Boozer added _STAT_ points and nine boards.
"('Powe,Leon', 'pts', '11')","PLAYER_FIRST PLAYER_LAST had STAT points and fellow reserve Darrell Arthur finished with 10 for Memphis, which dropped to 22 10 in its past 32 games."
"('Randolph,Zach', 'pts', '16')","He's my MVP,"" said PLAYER_FIRST Randolph, who led Memphis with STAT points."
"('Allen,Tony', 'pts', '13')",PLAYER_LAST scored STAT    all in the first half    and Conley finished with 11.
"('Boozer,Carlos', 'pts', '12')",Luol Deng scored 23 and PLAYER_FIRST PLAYER_LAST added STAT points and nine boards.
"('Boozer,Carlos', 'trb', '9')",Luol Deng scored 23 and PLAYER_FIRST PLAYER_LAST added STAT boards.
