event,sentence
"('Evans,Tyreke', 'fg', '6')","""That was a good play for him,"" said Sacramento's PLAYER_FIRST Evans, who scored _STAT_ on STAT for 19 shooting."
"('Thomas,Isaiah', 'pts', '26')"," PLAYER_FIRST PLAYER_LAST scored STAT points and Patrick Patterson had 22 for the Kings, who have lost 12 of 13 on the road."
"('Patterson,Patrick', 'pts', '22')"," Isaiah Thomas scored _STAT_ points and PLAYER_FIRST PLAYER_LAST had STAT for the Kings, who have lost 12 of 13 on the road."
"('Thompson,Jason', 'pts', '4')","PLAYER_FIRST PLAYER_LAST struggled as Sacramento's starting center, scoring STAT points on 2 for 8 shooting in 25 minutes."
"('Thompson,Jason', 'fg', '2')","PLAYER_FIRST PLAYER_LAST struggled as Sacramento's starting center, scoring four on STAT for 8 shooting in 25 minutes."
"('Lillard,Damian', 'fg3', '5')",PLAYER_LAST shot STAT of 7 on 3 pointers.
"('Lillard,Damian', 'pts', '27')","Aldridge had _STAT_ points and 14 rebounds, and PLAYER_LAST scored STAT points."
"('Hawes,Spencer', 'pts', '18')",He went straight over PLAYER_LAST on just about every possession and scored STAT points in the half.
"('Holiday,Jrue', 'fg3', '3')","Holiday, Philadelphia's All Star guard, hit his third STAT of the game to help the Sixers take the lead back."
"('POR', 'fg3', '12')","Game notes
 The Sixers made 10 of _STAT_ free throws and Portland was only 12 of 14."
"('POR', 'ft', '12')","Game notes
 The Sixers made 10 of _STAT_ free throws and Portland was only 12 of 14."
"('Holiday,Jrue', 'fg3', '3')","After Portland rallied for the lead, Holiday, Hawes and Thaddeus Young hit STAT straight shots for a 97 92 advantage with 1:07 left."
"('Wright,Dorell', 'pts', '16')", Young scored _STAT_ points and PLAYER_FIRST PLAYER_LAST had STAT for the Sixers.
"('Aldridge,LaMarcus', 'pts', '32')","PLAYER_LAST had STAT points and 14 rebounds, and Lillard scored 27 points."
"('Aldridge,LaMarcus', 'trb', '14')","PLAYER_LAST had STAT rebounds, and Lillard scored 27 points."
"('Holiday,Jrue', 'fg3', '3')",PLAYER_LAST hit STAT 3s.
"('Young,Thaddeus', 'pts', '19')", PLAYER_LAST scored STAT points and Dorell Wright had 16 for the Sixers.
"('Holiday,Jrue', 'ft', '2')",PLAYER_LAST then hit STAT free throws for a five point cushion.
"('Gordon,Ben', 'pts', '19')",PLAYER_FIRST PLAYER_LAST had STAT points and Josh McRoberts added 17 for Charlotte.
"('CHA', 'pts', '119')"," Game notes
 Charlotte's _STAT_ points were a season high."
"('Temple,Garrett', 'pts', '17')",Emeka Okafor and PLAYER_FIRST PLAYER_LAST each had STAT points.
"('CHA', 'fg3', '9')","Walker scored nine of his _STAT_ in the final three minutes, sparking a 12 0 Charlotte run."
"('Hilario,Nene', 'ast', '7')",PLAYER_FIRST had a season high STAT assists.
"('Hilario,Nene', 'pts', '21')","John Wall scored _STAT_ points and PLAYER_FIRST added STAT for the Wizards, who lost three of four games this season to the NBA worst Bobcats."
"('McRoberts,Josh', 'pts', '17')",Ben Gordon had _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT for Charlotte.
"('Okafor,Emeka', 'pts', '17')",PLAYER_FIRST PLAYER_LAST and Garrett Temple each had STAT points.
"('Gordon,Ben', 'fg3', '3')","Following a Washington turnover on an inbounds pass, PLAYER_LAST knocked down a STAT pointer of an assist from Walker to tie the score."
"('Walker,Kemba', 'pts', '18')","PLAYER_LAST scored nine of his STAT points in the final three minutes, sparking a 12 0 Charlotte run."
"('Walker,Kemba', 'fg3', '0')","PLAYER_LAST scored nine of his _STAT_ in the final three minutes, sparking a 12 STAT Charlotte run."
"('Webster,Martell', 'fg', '3')",PLAYER_FIRST Webster's STAT cut the lead to four but Wall fouled out with 28 seconds left and the Bobcats held on to win.
"('Wall,John', 'pts', '25')","PLAYER_FIRST PLAYER_LAST scored STAT points and Nene added 21 for the Wizards, who lost three of four games this season to the NBA worst Bobcats."
"('Walker,Kemba', 'fg', '8')", PLAYER_LAST shot STAT of 14 from the field and had seven assists.
"('Walker,Kemba', 'ast', '7')", PLAYER_LAST shot 8 of 14 from the field and had STAT assists.
"('WAS', 'fg3', '6')","Led by Nene's 6 of 8 shooting, the Wizards starters were a combined 19 of 27 from the field before the break."
"('Hansbrough,Tyler', 'fg3', '0')","Indiana led 40 38 midway through the quarter, but Green had PLAYER_FIRST PLAYER_LAST added a three point play and a layup."
"('Ayres,Jeff', 'pts', '11')","PLAYER_FIRST Pendergraph added STAT points for Indiana, which had lost four of six."
"('Ayres,Jeff', 'fg', '4')","PLAYER_FIRST Pendergraph added _STAT_ for Indiana, which had lost STAT of six."
"('Hansbrough,Ben', 'fg', '0')","Indiana led 40 38 midway through the quarter, but Green had Tyler PLAYER_LAST added a three point play and a layup."
"('Hansbrough,Ben', 'fg3', '0')","Indiana led 40 38 midway through the quarter, but Green had Tyler PLAYER_LAST added a three point play and a layup."
"('Walton,Luke', 'fg', '1')",PLAYER_LAST removed the mask after a few minutes and will be fitted with a permanent STAT in the next few days.
"('Walton,Luke', 'fg3', '1')",PLAYER_LAST removed the mask after a few minutes and will be fitted with a permanent STAT in the next few days.
"('Zeller,Tyler', 'fg', '3')","Indiana led 40 38 midway through the quarter, but Green had PLAYER_FIRST Hansbrough added a STAT point play and a layup."
"('Zeller,Tyler', 'fg3', '0')","Indiana led 40 38 midway through the quarter, but Green had PLAYER_FIRST Hansbrough added a three point play and a layup."
"('Hibbert,Roy', 'pts', '12')",Paul George scored _STAT_ points while PLAYER_FIRST PLAYER_LAST added STAT as the Pacers avoided losing three in a row for the third time this season.
"('Miles,C.J.', 'pts', '21')","PLAYER_LAST led Cleveland with STAT points, but injuries continued to plague the Cavaliers."
"('George,Paul', 'pts', '14')",PLAYER_FIRST PLAYER_LAST scored STAT points while Roy Hibbert added 12 as the Pacers avoided losing three in a row for the third time this season.
"('Thompson,Tristan', 'pts', '20')","""We have to come out and throw the first punch; be men about it,"" said PLAYER_FIRST Thompson, who had STAT points and 11 rebounds."
"('Thompson,Tristan', 'trb', '11')","""We have to come out and throw the first punch; be men about it,"" said PLAYER_FIRST Thompson, who had STAT rebounds."
"('Nowitzki,Dirk', 'ast', '5')","Dallas had 33 assists, including STAT by Nowitzki."
"('Mayo,O.J.', 'pts', '17')",PLAYER_LAST scored STAT points and Chris Kaman had 14 for Dallas.
"('Smith,Josh', 'pts', '13')"," Jeff Teague scored 19 points, Al Horford had _STAT_ points and 11 rebounds, and PLAYER_FIRST PLAYER_LAST added STAT points for Atlanta."
"('Korver,Kyle', 'pts', '11')","PLAYER_FIRST Korver, who had STAT points, extended his streak of games with at least one 3 pointer to 60."
"('Nowitzki,Dirk', 'pts', '22')","PLAYER_FIRST Nowitzki, who had STAT points, hit two free throws as the Mavericks reached 100 with their first points of the final period."
"('Nowitzki,Dirk', 'fg3', '2')","PLAYER_FIRST Nowitzki, who had 22 hit STAT free throws as the Mavericks reached 100 with their first of the final period."
"('DAL', 'ast', '33')","Dallas had 33 assists, including five by Nowitzki."
"('Horford,Al', 'pts', '16')"," Jeff Teague scored 19 points, PLAYER_FIRST PLAYER_LAST had STAT points and 11 rebounds, and Josh Smith added _STAT_ points for Atlanta."
"('Horford,Al', 'trb', '11')"," Jeff Teague scored 19 PLAYER_FIRST PLAYER_LAST had STAT rebounds, and Josh Smith added _STAT_ for Atlanta."
"('Teague,Jeff', 'pts', '19')"," PLAYER_FIRST PLAYER_LAST scored STAT points, Al Horford had _STAT_ points and 11 rebounds, and Josh Smith added _STAT_ points for Atlanta."
"('Kaman,Chris', 'pts', '14')",Mayo scored _STAT_ points and PLAYER_FIRST PLAYER_LAST had STAT for Dallas.
"('Carter,Vince', 'pts', '13')",PLAYER_FIRST PLAYER_LAST had STAT and Brandan Wright 12.
"('Collison,Darren', 'fg', '10')"," PLAYER_LAST made STAT of 14 shots from the field, going 2 of 3 from 3 point range."
"('Collison,Darren', 'fg3', '2')"," PLAYER_LAST made 10 of 14 shots from the field, going STAT of 3 from 3 point range."
"('DET', 'pts', '82')","The Nets led by as many as _STAT_ points on the road, routing the hapless Detroit Pistons 119 82 on Monday night."
"('Williams,Deron', 'pts', '31')",PLAYER_FIRST PLAYER_LAST led the way with STAT points in 28 minutes while former Piston Jerry Stackhouse had _STAT_ points in his first game since Jan.
"('Williams,Deron', 'fg', '10')",PLAYER_FIRST PLAYER_LAST led the way with _STAT_ in 28 minutes while former Piston Jerry Stackhouse had STAT in his first game since Jan.
"('BRK', 'pts', '119')","The Nets led by as many as _STAT_ points on the road, routing the hapless Detroit Pistons 119 82 on Monday night."
"('Lopez,Brook', 'pts', '18')","""This was great,"" said PLAYER_FIRST Lopez, who had STAT points and seven rebounds."
"('Lopez,Brook', 'fg', '7')","""This was great,"" said PLAYER_FIRST Lopez, who had STAT rebounds."
"('Lopez,Brook', 'trb', '7')","""This was great,"" said PLAYER_FIRST Lopez, who had STAT rebounds."
"('Stackhouse,Jerry', 'pts', '10')",Deron Williams led the way with _STAT_ points in 28 minutes while former Piston PLAYER_FIRST PLAYER_LAST had STAT points in his first game since Jan.
"('MIA', 'pts', '105')", seconds left in Miami's 105 103 victory on Monday night.
"('Green,Jeff', 'pts', '43')"," PLAYER_FIRST PLAYER_LAST scored a career high STAT points for Boston, which was without Kevin Garnett for the second straight game."
"('James,LeBron', 'ast', '12')"," PLAYER_LAST added STAT assists and Mario Chalmers scored 21 for Miami, which has not lost since Feb."
"('Chalmers,Mario', 'pts', '21')"," James added _STAT_ assists and PLAYER_FIRST PLAYER_LAST scored STAT for Miami, which has not lost since Feb."
"('Green,Jeff', 'fg', '14')","PLAYER_LAST had STAT in the first quarter, when the Celtics scored the last _STAT_ to open a 31 19 lead."
"('CHI', 'orb', '12')","Nate Robinson led Chicago with 34 Luol Deng had 21, Belinelli scored 18, and Noah added _STAT_ rebounds and 14 points."
"('Chandler,Wilson', 'pts', '35')"," PLAYER_FIRST PLAYER_LAST led the Nuggets with STAT points, Corey Brewer added 16 and Ty Lawson 13."
"('DEN', 'pts', '119')"," seconds left in overtime will go down as the game winning shot in the Nuggets' 119 118 win over Chicago, the Bulls feel otherwise."
"('Noah,Joakim', 'trb', '12')","Nate Robinson led Chicago with 34 Luol Deng had 21, Belinelli scored 18, and PLAYER_LAST added STAT rebounds and 14 points."
"('Noah,Joakim', 'pts', '14')","Nate Robinson led Chicago with 34 points, Luol Deng had 21, Belinelli scored 18, and PLAYER_LAST added _STAT_ rebounds and STAT points."
"('CHI', 'pts', '118')"," seconds left in overtime will go down as the game winning shot in the Nuggets' 119 118 win over Chicago, the Bulls feel otherwise."
"('Robinson,Nate', 'pts', '34')","PLAYER_FIRST PLAYER_LAST led Chicago with STAT points, Luol Deng had 21, Belinelli scored 18, and Noah added _STAT_ rebounds and 14 points."
"('Iguodala,Andre', 'pts', '12')","PLAYER_LAST finished with STAT points and 10 rebounds, and PLAYER_FIRST Miller had 13 assists."
"('Iguodala,Andre', 'trb', '10')","PLAYER_LAST finished with STAT rebounds, and PLAYER_FIRST Miller had 13 assists."
"('Brewer,Corey', 'pts', '16')"," Wilson Chandler led the Nuggets with 35 points, PLAYER_FIRST PLAYER_LAST added STAT and Ty Lawson 13."
"('Miller,Andre', 'ast', '13')","Iguodala finished with 10 rebounds, and PLAYER_FIRST PLAYER_LAST had STAT assists."
"('Williams,Derrick', 'pts', '8')",PLAYER_FIRST PLAYER_LAST and Pekovic had STAT points each for the Timberwolves.
"('Randolph,Zach', 'pts', '14')","Jerryd Bayless added 15 points, and PLAYER_FIRST PLAYER_LAST had STAT points and 10 rebounds."
"('Randolph,Zach', 'trb', '10')",Jerryd Bayless added 15 and PLAYER_FIRST PLAYER_LAST had STAT rebounds.
"('Shved,Alexey', 'pts', '12')","PLAYER_FIRST PLAYER_LAST led the Timberwolves with STAT points, and Mickael Gelabale and J.J."
"('Prince,Tayshaun', 'pts', '12')",PLAYER_FIRST PLAYER_LAST scored STAT points and grabbed a season high 14 rebounds.
"('Prince,Tayshaun', 'trb', '14')",PLAYER_FIRST PLAYER_LAST grabbed a season high STAT rebounds.
"('MIN', 'fg', '29')","The Grizzlies outscored Minnesota 29 14 in the quarter, upping their lead to as many as 25 points."
"('Gelabale,Mickael', 'trb', '7')",PLAYER_LAST had STAT rebounds matching his season best.
"('MIN', 'fg3', '6')","Minnesota managed to convert only one of its first nine attempts, while Memphis connected on six straight."
"('Bayless,Jerryd', 'pts', '15')","PLAYER_FIRST PLAYER_LAST added STAT points, and Zach Randolph had _STAT_ points and 10 rebounds."
"('Barea,J.J.', 'pts', '11')",PLAYER_LAST finished with STAT apiece.
"('Vasquez,Greivis', 'pts', '14')","Anthony Davis added 16 points, while PLAYER_FIRST PLAYER_LAST had STAT points and nine assists."
"('Vasquez,Greivis', 'ast', '9')",Anthony Davis added 16 while PLAYER_FIRST PLAYER_LAST had STAT assists.
"('Curry,Stephen', 'fg', '10')"," After scoring _STAT_ at Houston, PLAYER_LAST made STAT of his _STAT_ field goal attempts in New Orleans, hitting six 3s on nine attempts."
"('Curry,Stephen', 'fg3', '6')"," After scoring _STAT_ at Houston, PLAYER_LAST made 10 of his _STAT_ field goal attempts in New Orleans, hitting STAT 3s on nine attempts."
"('Bogut,Andrew', 'fg', '4')",PLAYER_FIRST PLAYER_LAST anchored the Warriors' defense with STAT blocks and nine rebounds to go with his eight points.
"('Bogut,Andrew', 'blk', '4')",PLAYER_FIRST PLAYER_LAST anchored the Warriors' defense with STAT blocks and nine rebounds to go with his eight points.
"('Bogut,Andrew', 'trb', '9')",PLAYER_FIRST PLAYER_LAST anchored the Warriors' defense with four blocks and STAT rebounds to go with his eight points.
"('Bogut,Andrew', 'pts', '8')",PLAYER_FIRST PLAYER_LAST anchored the Warriors' defense with four blocks and nine rebounds to go with his STAT points.
"('Davis,Anthony', 'pts', '16')","PLAYER_FIRST PLAYER_LAST added STAT points, while Greivis Vasquez had _STAT_ points and nine assists."
"('Beasley,Michael', 'pts', '10')","Jared Dudley scored 13, Kendall Marshall 11 and PLAYER_FIRST PLAYER_LAST STAT for Phoenix."
"('Nash,Steve', 'fg', '6')","Game notes
 The Suns, with PLAYER_LAST leading the way, beat the Lakers STAT times in a row in Phoenix from Nov."
"('Clark,Earl', 'fg', '2')",It would have been closer but the Lakers' PLAYER_FIRST PLAYER_LAST missed STAT free throws with 23.8 seconds left in the third.
"('Johnson,Wesley', 'pts', '14')",Marshall's STAT footer and Johnson's 19 footer put the Suns up 47 40 with 1:44 left in the half.
"('Marshall,Kendall', 'pts', '11')","Jared Dudley scored 13, PLAYER_FIRST PLAYER_LAST STAT and Michael Beasley 10 for Phoenix."
"('Dragic,Goran', 'pts', '12')","`' PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ assists for the Suns, who had six players in double figures."
"('Dragic,Goran', 'ast', '10')","`' PLAYER_FIRST PLAYER_LAST had STAT assists for the Suns, who had six players in double figures."
"('PHO', 'fg3', '8')",Los Angeles twice cut it to eight before Scola scored four in a 9 0 surge that put Phoenix up 87 70.
"('Johnson,Wesley', 'pts', '14')","PLAYER_FIRST PLAYER_LAST added STAT points for the Suns, who beat the Lakers in Phoenix for the fourth time in a row."
"('UTA', 'fg3', '9')","Overall the Jazz shot 38 percent, scored a season low _STAT_ in the paint and missed eight of their last nine shots."
"('Williams,Mo', 'fg3', '1')","""They did a good job of keeping STAT or two bodies on Paul at all times,"" Marvin PLAYER_LAST said."
"('Prigioni,Pablo', 'pts', '3')","Rookie guard PLAYER_FIRST PLAYER_LAST made his first NBA start, finishing within STAT points, STAT assists and two rebounds."
"('Prigioni,Pablo', 'ast', '3')","Rookie guard PLAYER_FIRST PLAYER_LAST made his first NBA start, finishing within STAT STAT assists and two rebounds."
"('Prigioni,Pablo', 'pts', '3')","Rookie guard PLAYER_FIRST PLAYER_LAST made his first NBA start, finishing within STAT points, STAT assists and two rebounds."
"('Prigioni,Pablo', 'ast', '3')","Rookie guard PLAYER_FIRST PLAYER_LAST made his first NBA start, finishing within STAT STAT assists and two rebounds."
"('Prigioni,Pablo', 'orb', '2')","Rookie guard PLAYER_FIRST PLAYER_LAST made his first NBA start, finishing within three three assists and STAT rebounds."
"('Prigioni,Pablo', 'trb', '2')","Rookie guard PLAYER_FIRST PLAYER_LAST made his first NBA start, finishing within three three assists and STAT rebounds."
"('Williams,Marvin', 'fg3', '2')","""They did a good job of keeping one or STAT bodies on Paul at all times,"" PLAYER_FIRST PLAYER_LAST said."
"('Martin,Kenyon', 'blk', '1')",Hayward's blocks included STAT from behind of Knicks F PLAYER_FIRST Martin.
"('Millsap,Paul', 'pts', '12')"," PLAYER_FIRST PLAYER_LAST added STAT points and Al Jefferson 10, but they were a combined 8 of 22."
"('Johnson,Orlando', 'pts', '4')",Coach Jacque Vaughn was even ejected during a STAT technical flurry in the third quarter as PLAYER_FIRST lost its STATth in a row.
"('Hibbert,Roy', 'fg3', '0')",PLAYER_FIRST PLAYER_LAST completed the rare four point play by making the free throw.
"('Hansbrough,Tyler', 'fg3', '0')","This time, Lance Stephenson made a 19 footer and PLAYER_LAST completed the three point play."
"('Stephenson,Lance', 'fg3', '0')","This time, PLAYER_FIRST PLAYER_LAST made a 19 footer and Hansbrough completed the three point play."
"('Green,Gerald', 'pts', '15')"," On Tuesday, that job fell to a handful of others, including PLAYER_FIRST Green, who finished with STAT points and eight rebounds."
"('Green,Gerald', 'trb', '8')"," On Tuesday, that job fell to a handful of others, including PLAYER_FIRST Green, who finished with STAT rebounds."
"('ORL', 'fg3', '3')","The Magic (18 50) were dreadful, shooting 31.8 percent from field and a dismal 3 of 15 from 3 point range."
"('ORL', 'fg3', '3')","The Magic (18 50) were dreadful, shooting 31.8 percent from field and a dismal 3 of 15 from 3 point range."
"('ORL', 'fg3', '3')", The worst part came was a three minute stretch during the third quarter when the Magic looked completely inept.
"('Hansbrough,Ben', 'fg', '0')","This time, Lance Stephenson made a 19 footer and PLAYER_LAST completed the three point play."
"('Hansbrough,Ben', 'fg3', '0')","This time, Lance Stephenson made a 19 footer and PLAYER_LAST completed the three point play."
"('Jennings,Brandon', 'ft', '2')",Portland missed its next STAT 3 point attempts before PLAYER_LAST sank STAT free throws with 26.2 seconds to play to seal it.
"('Jennings,Brandon', 'ft', '2')",Portland missed its next STAT 3 point attempts before PLAYER_LAST sank STAT free throws with 26.2 seconds to play to seal it.
"('Redick,J.J.', 'fg3', '2')",PLAYER_LAST hit a 3 pointer and added STAT free throws before Mike Dunleavy's 3 gave them a 35 23 lead.
"('Gallinari,Danilo', 'pts', '13')","The Nuggets had six players score in double figures, getting STAT apiece from Faried and Gallinari, 11 from Brewer and 10 from Iguodala."
"('DEN', 'fg3', '4')","The Nuggets were 4 for 21 from 3 point range, only slightly better than Oklahoma City's 4 for 25."
"('DEN', 'fg3', '4')","The Nuggets were 4 for 21 from 3 point range, only slightly better than Oklahoma City's 4 for 25."
"('Miller,Andre', 'ast', '9')",PLAYER_LAST also had STAT assists and seven rebounds in 23 effective minutes.
"('Miller,Andre', 'trb', '7')",PLAYER_LAST also had nine assists and STAT rebounds in 23 effective minutes.
"('Iguodala,Andre', 'pts', '10')","The Nuggets had six players score in double figures, getting 13 apiece from Faried and Gallinari, 11 from Brewer and STAT from Iguodala."
"('Faried,Kenneth', 'pts', '13')","The Nuggets had six players score in double figures, getting STAT apiece from PLAYER_LAST and Gallinari, 11 from Brewer and 10 from Iguodala."
"('OKC', 'trb', '45')",Faried also grabbed _STAT_ rebounds as Denver overcame a 14 6 first quarter rebounding deficit to beat Oklahoma City 52 45 on the glass.
"('Brewer,Corey', 'pts', '11')","The Nuggets had six players score in double figures, getting 13 apiece from Faried and Gallinari, STAT from PLAYER_LAST and 10 from Iguodala."
"('Durant,Kevin', 'pts', '34')","PLAYER_FIRST PLAYER_LAST had STAT points and Westbrook chipped in 25 for Oklahoma City, which fell to 30 5 at home this season."
"('Westbrook,Russell', 'pts', '25')","Kevin Durant had _STAT_ points and PLAYER_LAST chipped in STAT for Oklahoma City, which fell to 30 5 at home this season."
"('DEN', 'trb', '52')",Faried also grabbed _STAT_ rebounds as Denver overcame a 14 6 first quarter rebounding deficit to beat Oklahoma City 52 45 on the glass.
"('Faried,Kenneth', 'trb', '15')",PLAYER_LAST also grabbed STAT rebounds as Denver overcame a 14 6 first quarter rebounding deficit to beat Oklahoma City 52 45 on the glass.
"('OKC', 'fg3', '4')","The Nuggets were 4 for 21 from 3 point range, only slightly better than Oklahoma City's 4 for 25."
"('OKC', 'fg3', '4')","The Nuggets were 4 for 21 from 3 point range, only slightly better than Oklahoma City's 4 for 25."
"('Lawson,Ty', 'pts', '25')", PLAYER_FIRST PLAYER_LAST led Denver with STAT points.
"('Thornton,Marcus', 'pts', '25')", PLAYER_LAST had STAT points while Tyreke Evans added 17 for the Kings.
"('Evans,Tyreke', 'pts', '17')", Thornton had _STAT_ points while PLAYER_FIRST PLAYER_LAST added STAT for the Kings.
"('SAC', 'pts', '116')","""We keep making the same mistakes,"" Paul said following Los Angeles' 116 101 loss to the Sacramento Kings on Tuesday."
"('LAC', 'pts', '101')","""We keep making the same mistakes,"" Paul said following Los Angeles' 116 101 loss to the Sacramento Kings on Tuesday."
"('Paul,Chris', 'pts', '11')","""They were celebrating like they won the Finals over there,"" said Paul, who had STAT points and 15 assists."
"('Paul,Chris', 'ast', '15')","""They were celebrating like they won the Finals over there,"" said Paul, who had STAT assists."
"('Griffin,Blake', 'trb', '4')",PLAYER_FIRST PLAYER_LAST had three of the Clippers final STAT buckets and finished with 26 STAT rebounds and five assists.
"('Griffin,Blake', 'pts', '26')","PLAYER_FIRST PLAYER_LAST had three of the Clippers final four buckets and finished with STAT points, four rebounds and five assists."
"('Griffin,Blake', 'trb', '4')",PLAYER_FIRST PLAYER_LAST had three of the Clippers final STAT buckets and finished with 26 STAT rebounds and five assists.
"('Griffin,Blake', 'ast', '5')",PLAYER_FIRST PLAYER_LAST had three of the Clippers final four buckets and finished with 26 four rebounds and STAT assists.
"('Evans,Tyreke', 'fg3', '0')",That's when Sacramento responded with a 13 STAT run ignited by eight from Evans.
"('Valanciunas,Jonas', 'pts', '18')",PLAYER_FIRST PLAYER_LAST and Kyle Lowry each had STAT points for the Raptors (26 42).
"('Mullens,Byron', 'fg', '7')","""We're going back to the way we were playing at the beginning of the season,"" PLAYER_LAST said, referring to the team's STAT 5 start."
"('Gordon,Ben', 'fg3', '2')",PLAYER_LAST was fouled and converted one of STAT foul shots.
"('McRoberts,Josh', 'pts', '12')","Gordon finished with 16 points, and PLAYER_FIRST PLAYER_LAST had STAT points and STAT rebounds."
"('McRoberts,Josh', 'trb', '12')",Gordon finished with 16 and PLAYER_FIRST PLAYER_LAST had STAT STAT rebounds.
"('McRoberts,Josh', 'pts', '12')","Gordon finished with 16 points, and PLAYER_FIRST PLAYER_LAST had STAT points and STAT rebounds."
"('McRoberts,Josh', 'trb', '12')",Gordon finished with 16 and PLAYER_FIRST PLAYER_LAST had STAT STAT rebounds.
"('Henderson,Gerald', 'pts', '21')","PLAYER_LAST scored STAT points on 8 of 14 shooting, and added seven rebounds and five assists."
"('Henderson,Gerald', 'fg', '8')","PLAYER_LAST scored _STAT_ on STAT of 14 shooting, and added seven rebounds and five assists."
"('Henderson,Gerald', 'trb', '7')","PLAYER_LAST scored _STAT_ on 8 of 14 shooting, and added STAT rebounds and five assists."
"('Henderson,Gerald', 'ast', '5')","PLAYER_LAST scored _STAT_ on 8 of 14 shooting, and added seven rebounds and STAT assists."
"('Gordon,Ben', 'pts', '16')","PLAYER_LAST finished with STAT points, and Josh McRoberts had _STAT_ points and _STAT_ rebounds."
"('Lowry,Kyle', 'pts', '18')",Jonas Valanciunas and PLAYER_FIRST PLAYER_LAST each had STAT points for the Raptors (26 42).
"('Thompson,Tristan', 'ft', '2')",But Cleveland bounced back and closed to 96 95 on Thompson's STAT free throws with 44 seconds to go.
"('CLE', 'pts', '95')",But Cleveland bounced back and closed to 96 95 on Thompson's two free throws with 44 seconds to go.
"('Miles,C.J.', 'fg', '3')","PLAYER_LAST was long with a STAT pointer in the final second, letting Miami off the hook."
"('James,LeBron', 'fg', '8')","PLAYER_LAST scored STAT straight to open the fourth, hitting a 3 pointer to tie it 77 all."
"('James,LeBron', 'fg3', '3')","PLAYER_LAST scored eight straight to open the fourth, hitting a STAT pointer to tie it 77 all."
"('Smith,J.R.', 'pts', '22')",New York built a STAT 7 lead after consecutive 3 pointers by PLAYER_LAST and Chris Copeland capped a 10 0 run.
"('Nicholson,Andrew', 'pts', '14')",Tobias Harris and PLAYER_FIRST PLAYER_LAST each scored STAT points for the Magic in their fifth straight loss.
"('Nelson,Jameer', 'fg3', '1')","Not STAT person in the league, in the world can guard him STAT on 1,"" Magic guard PLAYER_FIRST PLAYER_LAST said."
"('Nelson,Jameer', 'fg3', '1')","Not STAT person in the league, in the world can guard him STAT on 1,"" Magic guard PLAYER_FIRST PLAYER_LAST said."
"('Smith,J.R.', 'pts', '22')","PLAYER_LAST had STAT points for New York, still short handed in the frontcourt but looking much better with Anthony back."
"('Anthony,Carmelo', 'fg3', '3')","That's how long it took PLAYER_FIRST PLAYER_LAST to show he was back, pulling up comfortably for a STAT pointer on New York's first possession."
"('Harris,Tobias', 'pts', '14')",PLAYER_FIRST PLAYER_LAST and Andrew Nicholson each scored STAT points for the Magic in their fifth straight loss.
"('Smith,Josh', 'ft', '2')",PLAYER_FIRST PLAYER_LAST clinched it by making STAT free throws with 27.9 seconds left.
"('MIL', 'fg3', '8')","The Hawks made only 6 of 20 from the field, while the Bucks were 8 of 32."
"('ATL', 'fg3', '8')","The Hawks made only 6 of 20 from the field, while the Bucks were 8 of 32."
"('Smith,Josh', 'pts', '12')","PLAYER_LAST also had a double double, scoring just STAT points on 5 of 14 shooting but helping out with a season high 16 rebounds."
"('Smith,Josh', 'fg', '5')","PLAYER_LAST also had a double double, scoring just _STAT_ on STAT of 14 shooting but helping out with a season high 16 rebounds."
"('Smith,Josh', 'trb', '16')","PLAYER_LAST also had a double double, scoring just _STAT_ on 5 of 14 shooting but helping out with a season high STAT rebounds."
"('Sanders,Larry', 'pts', '19')","PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for the Bucks, who had won eight of 11."
"('Sanders,Larry', 'trb', '14')","PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Bucks, who had won eight of 11."
"('MIL', 'fg', '37')","The Bucks shot just 37 percent from the field, unable to take advantage even when the Hawks let them back in the game."
"('Horford,Al', 'trb', '15')","PLAYER_LAST scored _STAT_ in the final period and finished with STAT rebounds, stepping up to help the Hawks hold off a Milwaukee comeback."
"('Korver,Kyle', 'fg', '3')",PLAYER_FIRST PLAYER_LAST extended his Hawks record to 61 consecutive games with at least one STAT pointer.
"('Korver,Kyle', 'fg3', '3')",PLAYER_FIRST PLAYER_LAST extended his Hawks record to 61 consecutive games with at least one STAT pointer.
"('MIL', 'fg3', '8')","Larry Sanders had _STAT_ rebounds for the Bucks, who had won eight of 11."
"('Jennings,Brandon', 'pts', '21')"," Led by PLAYER_FIRST PLAYER_LAST with STAT points, Bucks closed to 94 90 with just under a minute to go."
"('Redick,J.J.', 'pts', '18')",PLAYER_LAST added STAT points and Mike Dunleavy had 10.
"('Harris,Devin', 'pts', '15')",PLAYER_FIRST PLAYER_LAST added STAT points.
"('MIL', 'pts', '90')"," Led by Brandon Jennings with 21 points, Bucks closed to 94 90 with just under a minute to go."
"('Bayless,Jerryd', 'pts', '20')",PLAYER_LAST scored 10 of his STAT points in the fourth quarter.
"('Westbrook,Russell', 'pts', '20')",PLAYER_LAST scored STAT on 7 of 25 shooting from the field.
"('Westbrook,Russell', 'fg', '7')",PLAYER_LAST scored 20 on STAT of 25 shooting from the field.
