event,sentence
"('Davis,Anthony', 'trb', '20')","PLAYER_LAST grabbed STAT more rebounds, but was held to just nine on 3 for 9 shooting."
"('Davis,Anthony', 'pts', '9')","PLAYER_LAST grabbed 20 more rebounds, but was held to just STAT points on 3 for STAT shooting."
"('Davis,Anthony', 'fg', '3')","PLAYER_LAST grabbed 20 more rebounds, but was held to just nine on STAT for 9 shooting."
"('Davis,Anthony', 'orb', '3')","PLAYER_LAST grabbed 20 more rebounds, but was held to just nine on STAT for 9 shooting."
"('Davis,Anthony', 'pts', '9')","PLAYER_LAST grabbed 20 more rebounds, but was held to just STAT points on 3 for STAT shooting."
"('Dudley,Jared', 'pts', '18')",PLAYER_FIRST PLAYER_LAST scored STAT points on six 3 pointers and helped hold Davis in check after he had a monster game at Detroit.
"('Dudley,Jared', 'fg', '6')",PLAYER_FIRST PLAYER_LAST scored _STAT_ on STAT 3 pointers and helped hold Davis in check after he had a monster game at Detroit.
"('Dudley,Jared', 'fg3', '6')",PLAYER_FIRST PLAYER_LAST scored _STAT_ on STAT 3 pointers and helped hold Davis in check after he had a monster game at Detroit.
"('Morris,Markieff', 'pts', '6')", FITTING IN PLAYER_FIRST PLAYER_LAST played 21 1/2 minutes and scored STAT points in his third game with the Wizards.
"('Gortat,Marcin', 'pts', '21')","PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for Washington, which pulled away in the second half of its season high fourth straight home win."
"('Gortat,Marcin', 'trb', '11')","PLAYER_FIRST PLAYER_LAST had STAT rebounds for Washington, which pulled away in the second half of its season high fourth straight home win."
"('Rondo,Rajon', 'ast', '12')",PLAYER_FIRST PLAYER_LAST had STAT assists.
"('Barton,Will', 'pts', '18')","PLAYER_FIRST PLAYER_LAST scored 14 of his STAT points in the fourth quarter, and Danilo Gallinari had _STAT_ points despite a cut on his right hand."
"('DEN', 'pts', '110')"," seconds left, and the Sacramento Kings edged the Denver Nuggets 114 110 on Tuesday night."
"('Casspi,Omri', 'pts', '14')",PLAYER_LAST finished with STAT points.
"('Gallinari,Danilo', 'pts', '17')","Will Barton scored 14 of his _STAT_ points in the fourth quarter, and PLAYER_FIRST PLAYER_LAST had STAT points despite a cut on his right hand."
"('Gay,Rudy', 'pts', '16')","PLAYER_FIRST PLAYER_LAST added STAT points, _STAT_ rebounds and three of Sacramento's 12 blocked shots, helping coach George Karl get the win against his former team."
"('Gay,Rudy', 'trb', '10')","PLAYER_FIRST PLAYER_LAST added 16 STAT rebounds and three of Sacramento's 12 blocked shots, helping coach George Karl get the win against his former team."
"('SAC', 'pts', '114')"," seconds left, and the Sacramento Kings edged the Denver Nuggets 114 110 on Tuesday night."
"('Jokic,Nikola', 'pts', '13')","PLAYER_FIRST PLAYER_LAST finished with STAT points, STAT rebounds and six assists."
"('Jokic,Nikola', 'trb', '13')",PLAYER_FIRST PLAYER_LAST finished with STAT STAT rebounds and six assists.
"('Jokic,Nikola', 'pts', '13')","PLAYER_FIRST PLAYER_LAST finished with STAT points, STAT rebounds and six assists."
"('Jokic,Nikola', 'trb', '13')",PLAYER_FIRST PLAYER_LAST finished with STAT STAT rebounds and six assists.
"('Jokic,Nikola', 'ast', '6')",PLAYER_FIRST PLAYER_LAST finished with _STAT_ rebounds and STAT assists.
"('HOU', 'pts', '114')",Gordon Hayward scored _STAT_ points and the Jazz made the crucial plays in the extra period for a 117 114 victory over the Rockets.
"('Mack,Shelvin', 'pts', '17')",PLAYER_LAST scored a season high STAT points.
"('Beverley,Patrick', 'pts', '14')",PLAYER_FIRST PLAYER_LAST finished with STAT points.
"('Howard,Dwight', 'fg', '3')", Hood hit a STAT over PLAYER_FIRST PLAYER_LAST with 51.9 seconds left in OT to give the Jazz a 115 112 lead.
"('Hood,Rodney', 'fg3', '3')", PLAYER_LAST hit a STAT over Dwight Howard with 51.9 seconds left in OT to give the Jazz a 115 112 lead.
"('UTA', 'pts', '117')",Gordon Hayward scored _STAT_ points and the Jazz made the crucial plays in the extra period for a 117 114 victory over the Rockets.
"('Favors,Derrick', 'pts', '19')","PLAYER_LAST finished with STAT points, _STAT_ rebounds and three blocks."
"('Favors,Derrick', 'trb', '12')",PLAYER_LAST finished with 19 STAT rebounds and three blocks.
"('Favors,Derrick', 'blk', '3')",PLAYER_LAST finished with 19 _STAT_ rebounds and STAT blocks.
"('Hood,Rodney', 'fg3', '3')","The highlight of the half came on Hood's crossover, step back STAT pointer over Howard to beat the buzzer."
"('Howard,Dwight', 'fg', '3')","The highlight of the half came on Hood's crossover, step back STAT pointer over PLAYER_LAST to beat the buzzer."
"('Mack,Shelvin', 'fg3', '1')",THAT WAS QUICK The Jazz traded for PLAYER_FIRST PLAYER_LAST on Thursday and he moved into the starting lineup Tuesday after playing just STAT game.
"('Hayward,Gordon', 'pts', '28')",PLAYER_FIRST PLAYER_LAST scored STAT points and the Jazz made the crucial plays in the extra period for a 117 114 victory over the Rockets.
"('Hood,Rodney', 'stl', '5')",PLAYER_LAST had a career high STAT steals.
"('Neto,Raul', 'fg', '0')",PLAYER_FIRST PLAYER_LAST was the first point guard off the bench after starting 53 games.
"('Neto,Raul', 'fg3', '0')",PLAYER_FIRST PLAYER_LAST was the first point guard off the bench after starting 53 games.
"('Neto,Raul', 'pts', '0')",PLAYER_FIRST PLAYER_LAST was the first point guard off the bench after starting 53 games.
"('Ariza,Trevor', 'pts', '18')",PLAYER_FIRST PLAYER_LAST scored STAT points but the Rockets were minus 12 when he was on the court.
"('Howard,Dwight', 'pts', '13')",PLAYER_LAST had STAT points and 16 rebounds.
"('Howard,Dwight', 'trb', '16')",PLAYER_LAST had STAT rebounds.
"('Hayward,Gordon', 'pts', '28')","PLAYER_LAST scored STAT points on just seven shots from the field, making six."
"('POR', 'pts', '112')","McCollum each scored 34 points, and the Blazers beat the Brooklyn Nets 112 104 on Tuesday night for their season high sixth consecutive victory."
"('Lopez,Brook', 'fg3', '0')","Brooklyn's only in the final 2:13 came on Lopez's three point play with 74 seconds left, which closed the gap to three."
"('BRK', 'fg3', '3')"," Brook Lopez had _STAT_ boards for Brooklyn, which has lost three of four."
"('Lopez,Brook', 'pts', '36')"," PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ boards for Brooklyn, which has lost three of four."
"('Lopez,Brook', 'trb', '10')"," PLAYER_FIRST PLAYER_LAST had STAT boards for Brooklyn, which has lost three of four."
"('POR', 'fg3', '10')",Trail Blazers: Portland entered having outrebounded its opponents in 10 of the last 13 contests.
"('Sloan,Donald', 'pts', '14')","Joe Johnson had _STAT_ points and eight rebounds, and PLAYER_FIRST PLAYER_LAST scored STAT points."
"('BRK', 'pts', '104')","McCollum each scored 34 points, and the Blazers beat the Brooklyn Nets 112 104 on Tuesday night for their season high sixth consecutive victory."
"('BRK', 'fg3', '3')","Brooklyn's only in the final 2:13 came on Lopez's three point play with 74 seconds left, which closed the gap to three."
"('Johnson,Joe', 'pts', '19')","PLAYER_FIRST PLAYER_LAST had STAT points and eight rebounds, and Donald Sloan scored 14 points."
"('Johnson,Joe', 'trb', '8')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, and Donald Sloan scored 14 points."
"('Plumlee,Mason', 'pts', '4')"," Portland finished with five free throws in the final minute, STAT from Lillard and one from Plumlee."
"('Plumlee,Mason', 'fg', '1')"," Portland finished with five free throws in the final minute, four from Lillard and STAT from Plumlee."
"('Kaminsky,Frank', 'pts', '16')"," PLAYER_FIRST PLAYER_LAST scored STAT points while Al Jefferson added 12 for the Hornets, who fell to eighth place in the East."
"('Frye,Channing', 'pts', '15')","PLAYER_FIRST PLAYER_LAST did what he was brought to Cleveland to do, scoring STAT points Wednesday to lead the Cavs past the Charlotte Hornets."
"('Frye,Channing', 'fg3', '4')","PLAYER_FIRST Frye, acquired in a trade last week, hit STAT 3 pointers and finished with _STAT_ while J.R."
"('Frye,Channing', 'pts', '15')","PLAYER_FIRST Frye, acquired in a trade last week, hit four 3 pointers and finished with STAT points while J.R."
"('Jefferson,Al', 'pts', '12')"," Frank Kaminsky scored _STAT_ points while PLAYER_FIRST PLAYER_LAST added STAT for the Hornets, who fell to eighth place in the East."
"('Walker,Kemba', 'pts', '20')"," PLAYER_FIRST PLAYER_LAST added STAT points for Charlotte, which had won four straight on the road and five straight overall."
"('Irving,Kyrie', 'fg3', '1')"," NEW ONE ON HIM James' reaction to Irving's bed bug incident: ""I don't know that I've ever heard it before."
"('CHO', 'fg3', '10')","Against the Hornets, he scored _STAT_ on 10 for 17 shooting with five assists."
"('Anthony,Carmelo', 'pts', '14')",PLAYER_LAST scored STAT points on 5 of 20 shooting.
"('Anthony,Carmelo', 'fg', '5')",PLAYER_LAST scored _STAT_ on STAT of 20 shooting.
"('George,Paul', 'fg', '10')","George, who shot 1 of 9 in the first half, had STAT in the third quarter and 15 in the fourth."
"('Galloway,Langston', 'pts', '17')",Reserve PLAYER_FIRST PLAYER_LAST scored STAT points.
"('Calderon,Jose', 'fg3', '4')",PLAYER_LAST made all STAT of his 3 point attempts.
"('Turner,Myles', 'fg', '10')",PLAYER_LAST made STAT of 20 shots going against Porzingis.
"('Hill,George', 'pts', '10')","George, who shot 1 of 9 in the first half, had STAT points in the third quarter and 15 in the fourth."
"('Ellis,Monta', 'pts', '8')"," PLAYER_FIRST PLAYER_LAST had STAT points, STAT rebounds and seven assists for the Pacers."
"('Ellis,Monta', 'trb', '8')", PLAYER_FIRST PLAYER_LAST had STAT STAT rebounds and seven assists for the Pacers.
"('Ellis,Monta', 'pts', '8')"," PLAYER_FIRST PLAYER_LAST had STAT points, STAT rebounds and seven assists for the Pacers."
"('Ellis,Monta', 'trb', '8')", PLAYER_FIRST PLAYER_LAST had STAT STAT rebounds and seven assists for the Pacers.
"('Ellis,Monta', 'ast', '7')", PLAYER_FIRST PLAYER_LAST had eight eight rebounds and STAT assists for the Pacers.
"('Hill,George', 'pts', '10')",Turner had _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT for Indiana (31 26).
"('Turner,Myles', 'pts', '24')",PLAYER_LAST had STAT points and George Hill added 10 for Indiana (31 26).
"('Turner,Myles', 'fg', '10')",PLAYER_LAST had George Hill added STAT for Indiana (31 26).
"('NYK', 'fg3', '13')",New York made a season high 13 3 point field goals but missed their final five 3 pointers.
"('Porzingis,Kristaps', 'fg3', '2')",The Knicks led 99 96 following STAT free throws by PLAYER_LAST with 3:52 to play.
"('George,Paul', 'fg', '10')",Turner had PLAYER_LAST Hill added STAT for Indiana (31 26).
"('Porzingis,Kristaps', 'pts', '22')", PLAYER_LAST led New York with STAT points and Jose Calderon had 20.
"('Mahinmi,Ian', 'pts', '8')",PLAYER_LAST had STAT points and seven rebounds.
"('Mahinmi,Ian', 'trb', '7')",PLAYER_LAST had eight STAT rebounds.
"('Hill,George', 'fg', '5')","In the fourth quarter, PLAYER_FIRST was STAT of 8 from the field and STAT of STAT from the free throw line."
"('Hill,George', 'fg', '5')","In the fourth quarter, PLAYER_FIRST was STAT of 8 from the field and STAT of STAT from the free throw line."
"('Hill,George', 'fg', '5')","In the fourth quarter, PLAYER_FIRST was STAT of 8 from the field and STAT of STAT from the free throw line."
"('Bullock,Reggie', 'pts', '16')","However, PLAYER_FIRST PLAYER_LAST came off the bench to score STAT points while playing with a mask to protect his broken nose."
"('Morris,Marcus', 'fg', '4')","""He can play STAT 3 or he can play 3 4, and so can Morris."
"('Harris,Tobias', 'pts', '22')",PLAYER_FIRST PLAYER_LAST led a balanced offense with STAT points and Andre Drummond had _STAT_ rebounds as Detroit dominated Philadelphia in a 111 91 win.
"('PHI', 'pts', '91')",Tobias Harris led a balanced offense with _STAT_ points and Andre Drummond had _STAT_ rebounds as Detroit dominated Philadelphia in a 111 91 win.
"('DET', 'orb', '10')"," Drummond had eight _STAT_ rebounds in the first quarter, and got most of the second period off as Detroit pulled away."
"('DET', 'pts', '111')",Tobias Harris led a balanced offense with _STAT_ points and Andre Drummond had _STAT_ rebounds as Detroit dominated Philadelphia in a 111 91 win.
"('Bullock,Reggie', 'fg', '6')",PLAYER_LAST came into the game with STAT this season on 1 of 19 shooting.
"('Thompson,Hollis', 'pts', '19')","PLAYER_FIRST PLAYER_LAST scored STAT points to lead the 76ers, who lost their sixth straight."
"('Okafor,Jahlil', 'pts', '13')","PLAYER_FIRST PLAYER_LAST had STAT points, but just two rebounds."
"('Okafor,Jahlil', 'trb', '2')",PLAYER_FIRST PLAYER_LAST had 13 but just STAT rebounds.
"('Drummond,Andre', 'trb', '18')",Tobias Harris led a balanced offense with PLAYER_FIRST PLAYER_LAST had STAT rebounds as Detroit dominated Philadelphia in a 111 91 win.
"('Barnes,Harrison', 'pts', '11')","PLAYER_FIRST PLAYER_LAST scored 11, and Green finished with _STAT_ points and STAT rebounds for the Warriors."
"('Richardson,Josh', 'pts', '15')"," Whiteside had _STAT_ points and _STAT_ rebounds for Miami, which got _STAT_ points from Luol Deng and STAT from rookie PLAYER_FIRST Richardson."
"('Deng,Luol', 'pts', '16')"," Whiteside had _STAT_ points and _STAT_ rebounds for Miami, which got STAT points from PLAYER_FIRST PLAYER_LAST and 15 from rookie Josh Richardson."
"('Varejao,Anderson', 'pts', '1')","""It's great to be part of a winning organization, a great organization, STAT that's very well coached and with great players,"" PLAYER_LAST said."
"('Varejao,Anderson', 'pts', '1')","VAREJAO DEBUTS PLAYER_FIRST PLAYER_LAST made his debut for Golden State, scoring STAT point and grabbing three rebounds in 10 minutes."
"('Varejao,Anderson', 'fg', '0')","VAREJAO DEBUTS PLAYER_FIRST PLAYER_LAST made his debut for Golden State, scoring one point and grabbing three rebounds in 10 minutes."
"('Varejao,Anderson', 'fg3', '0')","VAREJAO DEBUTS PLAYER_FIRST PLAYER_LAST made his debut for Golden State, scoring one point and grabbing three rebounds in 10 minutes."
"('Varejao,Anderson', 'orb', '0')","VAREJAO DEBUTS PLAYER_FIRST PLAYER_LAST made his debut for Golden State, scoring one point and grabbing three rebounds in 10 minutes."
"('Varejao,Anderson', 'trb', '3')","VAREJAO DEBUTS PLAYER_FIRST PLAYER_LAST made his debut for Golden State, scoring one point and grabbing STAT rebounds in 10 minutes."
"('Green,Draymond', 'pts', '10')","Harrison Barnes scored 11, and PLAYER_LAST finished with STAT points and _STAT_ rebounds for the Warriors."
"('Green,Draymond', 'trb', '11')","Harrison Barnes scored 11, and PLAYER_LAST finished with STAT rebounds for the Warriors."
"('Whiteside,Hassan', 'pts', '21')"," PLAYER_LAST had STAT points and _STAT_ rebounds for Miami, which got _STAT_ points from Luol Deng and 15 from rookie Josh Richardson."
"('Whiteside,Hassan', 'trb', '13')"," PLAYER_LAST had STAT rebounds for Miami, which got _STAT_ from Luol Deng and 15 from rookie Josh Richardson."
"('Dieng,Gorgui', 'pts', '21')","PLAYER_LAST added STAT points, eight rebounds and three assists in playing a game high 41 minutes."
"('Dieng,Gorgui', 'fg', '8')",PLAYER_LAST added 21 STAT rebounds and three assists in playing a game high 41 minutes.
"('Dieng,Gorgui', 'trb', '8')",PLAYER_LAST added 21 STAT rebounds and three assists in playing a game high 41 minutes.
"('Dieng,Gorgui', 'orb', '3')",PLAYER_LAST added 21 eight rebounds and STAT assists in playing a game high 41 minutes.
"('Dieng,Gorgui', 'ast', '3')",PLAYER_LAST added 21 eight rebounds and STAT assists in playing a game high 41 minutes.
"('Rubio,Ricky', 'pts', '12')","""We made some mistakes at the end and they made shots,"" said PLAYER_FIRST Rubio, who had STAT points and STAT assists."
"('Rubio,Ricky', 'pts', '12')","""We made some mistakes at the end and they made shots,"" said PLAYER_FIRST Rubio, who had STAT points and STAT assists."
"('TOR', 'fg3', '10')",The Raptors are 28 10 when they score at least 100 points.
"('MIN', 'fg3', '6')",The Timberwolves shot 6 for 10 on 3s compared to 10 for 26 by Toronto.
"('Wiggins,Andrew', 'pts', '26')",PLAYER_LAST led the Timberwolves (18 40) with STAT points and added four rebounds and three assists.
"('Wiggins,Andrew', 'trb', '4')",PLAYER_LAST led the Timberwolves (18 40) with added STAT rebounds and three assists.
"('Wiggins,Andrew', 'ast', '3')",PLAYER_LAST led the Timberwolves (18 40) with added four rebounds and STAT assists.
"('Lowry,Kyle', 'fg3', '3')","After Gorgui Dieng made it a four point game, PLAYER_LAST hit another STAT with 53 seconds to go to make it 110 103."
"('TOR', 'fg3', '10')",The Timberwolves shot 6 for 10 on 3s compared to 10 for 26 by Toronto.
"('TOR', 'fg3', '10')",The Timberwolves shot 6 for 10 on 3s compared to 10 for 26 by Toronto.
"('Lowry,Kyle', 'fg', '6')","PLAYER_LAST had _STAT_ in the fourth quarter and finished the night with 21, STAT assists and three rebounds."
"('Lowry,Kyle', 'ast', '6')","PLAYER_LAST had _STAT_ in the fourth quarter and finished the night with 21, STAT assists and three rebounds."
"('Lowry,Kyle', 'fg3', '3')","PLAYER_LAST had _STAT_ in the fourth quarter and finished the night with 21, six assists and STAT rebounds."
"('Lowry,Kyle', 'trb', '3')","PLAYER_LAST had _STAT_ in the fourth quarter and finished the night with 21, six assists and STAT rebounds."
"('Dieng,Gorgui', 'fg3', '0')","After PLAYER_FIRST PLAYER_LAST made it a four point game, Lowry hit another 3 with 53 seconds to go to make it 110 103."
"('Holiday,Justin', 'pts', '3')",PLAYER_LAST finished with STAT points.
"('Temple,Garrett', 'pts', '18')",PLAYER_FIRST PLAYER_LAST scored STAT and Ramon Sessions and John Wall added 16.
"('Beal,Bradley', 'pts', '19')",PLAYER_FIRST PLAYER_LAST led the Wizards with STAT points.
"('Morris,Markieff', 'trb', '10')",PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Wizards.
"('Conley,Mike', 'pts', '24')","""It's a lot different,"" Memphis guard PLAYER_FIRST Conley, who had STAT points and eight assists, said of the Grizzlies' offense."
"('Conley,Mike', 'ast', '8')","""It's a lot different,"" Memphis guard PLAYER_FIRST Conley, who had STAT assists, said of the Grizzlies' offense."
"('Williams,Lou', 'pts', '22')",D'Angelo Russell and PLAYER_FIRST PLAYER_LAST added STAT points each.
"('Bryant,Kobe', 'fg', '5')","But by the time PLAYER_LAST entered the game one last time with just under STAT minutes left, Memphis held its largest lead at 19."
"('Bryant,Kobe', 'pts', '13')",PLAYER_LAST finished with STAT points on 5 for 14 shooting    including 2 for 7 on 3s.
"('Bryant,Kobe', 'fg', '5')",PLAYER_LAST finished with _STAT_ on STAT for 14 shooting    including 2 for 7 on 3s.
"('Bryant,Kobe', 'fg3', '2')",PLAYER_LAST finished with _STAT_ on 5 for 14 shooting    including STAT for 7 on 3s.
"('Hairston,P.J.', 'pts', '17')","PLAYER_LAST had STAT points for Memphis, including going 4 of 7 from beyond the arc."
"('Hairston,P.J.', 'fg3', '4')","PLAYER_LAST had _STAT_ for Memphis, including going STAT of 7 from beyond the arc."
"('Randle,Julius', 'pts', '11')",PLAYER_FIRST PLAYER_LAST had STAT points and 14 rebounds.
"('Randle,Julius', 'trb', '14')",PLAYER_FIRST PLAYER_LAST had STAT rebounds.
"('Clarkson,Jordan', 'pts', '28')"," PLAYER_FIRST PLAYER_LAST scored 21 of his STAT points in the second half to lead the Lakers, who lost their seventh straight."
"('MEM', 'fg3', '13')", Six Grizzlies finished in double figures as Memphis finished 13 for 27 on 3s.
"('Durant,Kevin', 'blk', '1')","Mavericks: Rookie C Salah Mejri had four blocks in the first half, including STAT each on PLAYER_LAST and Westbrook for the second straight game."
"('DAL', 'blk', '4')","Mavericks: Rookie C Salah Mejri had four blocks in the first half, including one each on Durant and Westbrook for the second straight game."
"('Felton,Raymond', 'pts', '10')",PLAYER_FIRST PLAYER_LAST had STAT points and nine assists.
"('Felton,Raymond', 'ast', '9')",PLAYER_FIRST PLAYER_LAST had STAT assists.
"('Durant,Kevin', 'fg', '8')",PLAYER_LAST also had STAT rebounds to go with six assists.
"('Durant,Kevin', 'trb', '8')",PLAYER_LAST also had STAT rebounds to go with six assists.
"('Durant,Kevin', 'ast', '6')",PLAYER_LAST also had eight rebounds to go with STAT assists.
"('Kanter,Enes', 'trb', '9')","BALANCED ON THE BOARDS PLAYER_LAST led the Thunder with STAT rebounds, while Serge Ibaka had eight boards."
"('Mejri,Salah', 'blk', '4')","Mavericks: Rookie C PLAYER_FIRST PLAYER_LAST had STAT blocks in the first half, including one each on Durant and Westbrook for the second straight game."
"('Mejri,Salah', 'fg', '1')","Mavericks: Rookie C PLAYER_FIRST PLAYER_LAST had four blocks in the first half, including STAT each on Durant and Westbrook for the second straight game."
"('OKC', 'trb', '52')","Oklahoma City had five players with at least seven rebounds, and the NBA leader in rebounding margin finished with a 52 42 edge."
"('Nowitzki,Dirk', 'pts', '33')","PLAYER_FIRST PLAYER_LAST had a season high STAT points to lead the Mavericks, who went 0 4 against a possible first round playoff opponent."
"('Waiters,Dion', 'pts', '14')","PLAYER_LAST scored 11 of his STAT points in the fourth, when he made all three shots from long range."
"('Matthews,Wesley', 'pts', '15')","PLAYER_LAST had STAT points, all on 3 pointers, and Williams finished with _STAT_ points and six assists."
"('Ibaka,Serge', 'pts', '13')","BALANCED ON THE BOARDS Kanter led the Thunder with nine rebounds, while PLAYER_FIRST PLAYER_LAST had STAT points and eight boards."
"('Ibaka,Serge', 'trb', '8')","BALANCED ON THE BOARDS Kanter led the Thunder with nine rebounds, while PLAYER_FIRST PLAYER_LAST had STAT boards."
"('Williams,Deron', 'pts', '14')","Matthews had 15 points, all on 3 pointers, and PLAYER_LAST finished with STAT points and six assists."
"('Williams,Deron', 'ast', '6')","Matthews had 15 all on 3 pointers, and PLAYER_LAST finished with STAT assists."
"('Faried,Kenneth', 'trb', '11')",Nikola Jokic matched PLAYER_LAST with STAT rebounds.
"('Crawford,Jamal', 'pts', '20')","Redick and PLAYER_FIRST PLAYER_LAST with STAT points apiece, and Chris Paul had _STAT_ points and 10 assists."
"('Redick,J.J.', 'pts', '20')","PLAYER_LAST and Jamal Crawford with STAT points apiece, and Chris Paul had _STAT_ points and 10 assists."
"('LAC', 'fg', '30')","Green got called for an offensive foul in the lane, negating his basket that would have got the Clippers within two with 30 seconds left."
"('Faried,Kenneth', 'pts', '21')","PLAYER_FIRST PLAYER_LAST had STAT points and 11 rebounds, and Denver won 87 81 on Wednesday night for its first victory since the All Star break."
"('Faried,Kenneth', 'trb', '11')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, and Denver won 87 81 on Wednesday night for its first victory since the All Star break."
"('Jokic,Nikola', 'trb', '11')",PLAYER_FIRST PLAYER_LAST matched Faried with STAT rebounds.
"('Paul,Chris', 'pts', '17')","Redick and Jamal Crawford with _STAT_ points apiece, and PLAYER_FIRST PLAYER_LAST had STAT points and 10 assists."
"('Paul,Chris', 'ast', '10')","Redick and Jamal Crawford with _STAT_ apiece, and PLAYER_FIRST PLAYER_LAST had STAT assists."
"('DEN', 'pts', '87')","Kenneth Faried had _STAT_ points and 11 rebounds, and Denver won 87 81 on Wednesday night for its first victory since the All Star break."
"('Faried,Kenneth', 'fg3', '0')","PLAYER_LAST scored nine in a 14 STAT spurt to end the second quarter, giving the Nuggets a 53 39 lead at the break."
"('Cousins,DeMarcus', 'fg3', '2')","A frustrated Cousins, who had 39 and _STAT_ in his previous STAT games since the All Star break, missed all 10 first half shots."
"('Collison,Darren', 'pts', '15')","Both PLAYER_FIRST PLAYER_LAST and Quincy Acy had STAT points, Willie Cauley Stein scored 12 and Rajon Rondo had seven points, _STAT_ assists and eight rebounds."
"('Collison,Darren', 'fg', '7')",Both PLAYER_FIRST PLAYER_LAST and Quincy Acy had 15 Willie Cauley Stein scored 12 and Rajon Rondo had STAT _STAT_ assists and eight rebounds.
"('Aldridge,LaMarcus', 'trb', '9')","Kyle Anderson scored 14, while PLAYER_FIRST PLAYER_LAST struggled offensively but played solid defense on DeMarcus Cousins, and finished with STAT rebounds and five blocks."
"('Aldridge,LaMarcus', 'orb', '5')","Kyle Anderson scored 14, while PLAYER_FIRST PLAYER_LAST struggled offensively but played solid defense on DeMarcus Cousins, and finished with nine rebounds and STAT blocks."
"('Aldridge,LaMarcus', 'blk', '5')","Kyle Anderson scored 14, while PLAYER_FIRST PLAYER_LAST struggled offensively but played solid defense on DeMarcus Cousins, and finished with nine rebounds and STAT blocks."
"('Green,Danny', 'pts', '16')",Kawhi Leonard had _STAT_ points and PLAYER_FIRST PLAYER_LAST STAT for the Spurs.
"('Acy,Quincy', 'pts', '15')","Both Darren Collison and PLAYER_FIRST PLAYER_LAST had STAT points, Willie Cauley Stein scored 12 and Rajon Rondo had seven points, _STAT_ assists and eight rebounds."
"('Leonard,Kawhi', 'pts', '18')",PLAYER_FIRST PLAYER_LAST had STAT points and Danny Green 16 for the Spurs.
"('Cauley-Stein,Willie', 'pts', '12')","Both Darren Collison and Quincy Acy had 15 points, PLAYER_FIRST Cauley Stein scored STAT and Rajon Rondo had seven points, _STAT_ assists and eight rebounds."
"('Rondo,Rajon', 'pts', '7')","Both Darren Collison and Quincy Acy had 15 points, Willie Cauley Stein scored 12 and PLAYER_FIRST PLAYER_LAST had STAT points, _STAT_ assists and eight rebounds."
"('Rondo,Rajon', 'ast', '18')",Both Darren Collison and Quincy Acy had 15 Willie Cauley Stein scored 12 and PLAYER_FIRST PLAYER_LAST had seven STAT assists and eight rebounds.
"('Rondo,Rajon', 'trb', '8')",Both Darren Collison and Quincy Acy had 15 Willie Cauley Stein scored 12 and PLAYER_FIRST PLAYER_LAST had seven _STAT_ assists and STAT rebounds.
"('SAC', 'fg', '39')","San Antonio continued its dominance against the Kings, beating Sacramento for the 35th time in 39 games."
"('Duncan,Tim', 'trb', '2')", TIP INS Spurs: PLAYER_FIRST PLAYER_LAST was scoreless with STAT rebounds in 12 minutes.
"('Bogut,Andrew', 'pts', '12')",Marreese Speights had _STAT_ points and Draymond Green and PLAYER_FIRST PLAYER_LAST STAT apiece.
"('Oladipo,Victor', 'pts', '14')","He did to us what he's been doing to everybody else,"" said Orlando's PLAYER_FIRST Oladipo, who had STAT points."
"('Speights,Marreese', 'pts', '14')",PLAYER_FIRST PLAYER_LAST had STAT points and Draymond Green and Andrew Bogut 12 apiece.
"('Curry,Stephen', 'fg', '20')"," A night after scoring 42 in a six point victory at Miami, PLAYER_LAST made STAT of 27 shots, including 10 of 15 3 pointers."
"('Curry,Stephen', 'fg3', '10')"," A night after scoring 42 in a six point victory at Miami, PLAYER_LAST made 20 of 27 shots, including STAT of 15 3 pointers."
"('Fournier,Evan', 'pts', '20')",Magic: PLAYER_LAST led Orlando with STAT points.
"('Green,Draymond', 'pts', '12')",Marreese Speights had _STAT_ points and PLAYER_FIRST PLAYER_LAST and Andrew Bogut STAT apiece.
"('Crowder,Jae', 'fg3', '2')",FOUL GAME PLAYER_LAST was whistled for his fourth foul within the first STAT minutes of the third quarter.
"('Parker,Jabari', 'pts', '22')",PLAYER_FIRST PLAYER_LAST led Milwaukee with STAT points and added five assists.
"('Parker,Jabari', 'fg', '8')",PLAYER_LAST had STAT straight Milwaukee at one point in the fourth quarter.
"('Parker,Jabari', 'fg3', '0')",PLAYER_LAST had eight straight Milwaukee at one point in the fourth quarter.
"('Thomas,Isaiah', 'fg', '10')","The Celtics promptly responded with a STAT 4 run, which included seven from Thomas, to push the lead back up to 106 95."
"('Middleton,Khris', 'pts', '21')","PLAYER_FIRST PLAYER_LAST had STAT points and six assists, and Greg Monroe scored _STAT_ points off the bench."
"('Middleton,Khris', 'ast', '6')","PLAYER_FIRST PLAYER_LAST had STAT assists, and Greg Monroe scored _STAT_ off the bench."
"('Crowder,Jae', 'pts', '20')",PLAYER_LAST added STAT points and eight rebounds.
"('Crowder,Jae', 'fg', '8')",PLAYER_LAST added STAT rebounds.
"('Crowder,Jae', 'trb', '8')",PLAYER_LAST added STAT rebounds.
"('Bradley,Avery', 'pts', '18')",PLAYER_FIRST PLAYER_LAST finished with STAT points.
