event,sentence
"('Davis,Glen', 'pts', '31')","PLAYER_FIRST Davis, who started at center in Howard's place, led Orlando with a career high STAT points."
"('DET', 'pts', '102')"," Heeding Prince's warning, the Pistons pulled away in the fourth quarter for a 102 95 victory over Orlando."
"('ORL', 'pts', '95')"," Heeding Prince's warning, the Pistons pulled away in the fourth quarter for a 102 95 victory over Orlando."
"('Monroe,Greg', 'fg', '9')","Monroe, meanwhile, was an efficient STAT of 11 from the field."
"('Maxiell,Jason', 'pts', '15')"," Prince and PLAYER_FIRST PLAYER_LAST scored STAT points apiece, and Jonas Jerebko contributed 13 for the Pistons."
"('Turner,Evan', 'pts', '26')","PLAYER_FIRST PLAYER_LAST scored STAT points for Philadelphia, which fell 1½ games behind Boston in the Atlantic Division."
"('Iguodala,Andre', 'pts', '11')","Lou Williams scored 18, Spencer Hawes added 12 and PLAYER_FIRST PLAYER_LAST had STAT before leaving in the third quarter with a left eye contusion."
"('MIA', 'pts', '99')","And in both of those games, Miami made statements    winning 99 79 on Feb."
"('Hawes,Spencer', 'pts', '12')","Lou Williams scored 18, PLAYER_FIRST PLAYER_LAST added STAT and Andre Iguodala had 11 before leaving in the third quarter with a left eye contusion."
"('GSW', 'fg3', '7')","Meanwhile, Golden State was playing its second game in a stretch of six of seven games on the road."
"('Lee,David', 'fg3', '0')","""At some point in the game, they turned up their defensive pressure, and we didn't react to it,"" PLAYER_LAST said."
"('Gasol,Marc', 'fg', '6')"," The fourth quarter rally was keyed by Cunningham, who had nine in the period, while Mayo and PLAYER_LAST scored STAT apiece."
"('Cunningham,Dante', 'fg', '6')"," The fourth quarter rally was keyed by Cunningham, who had nine in the period, while Mayo and Gasol scored STAT apiece."
"('MEM', 'pts', '98')",Only a fourth quarter rally kept Memphis from taking a step back and the Grizzlies defeated the Golden State Warriors 98 94 on Tuesday night.
"('Conley,Mike', 'fg', '7')","Conley, who hit 5 of STAT shots including 2 of 3 outside the arc, had 12 for Memphis."
"('Conley,Mike', 'fg3', '3')","Conley, who hit 5 of 7 shots including 2 of STAT outside the arc, had 12 for Memphis."
"('Mayo,O.J.', 'fg', '6')"," The fourth quarter rally was keyed by Cunningham, who had nine in the period, while PLAYER_LAST and Gasol scored STAT apiece."
"('GSW', 'pts', '94')",Only a fourth quarter rally kept Memphis from taking a step back and the Grizzlies defeated the Golden State Warriors 98 94 on Tuesday night.
"('Rush,Brandon', 'pts', '13')","Nate Robinson scored 18, and PLAYER_FIRST PLAYER_LAST added STAT on 4 of 7 from the field."
"('Rush,Brandon', 'fg', '4')","Nate Robinson scored 18, and PLAYER_FIRST PLAYER_LAST added 13 on STAT of 7 from the field."
"('Conley,Mike', 'pts', '18')","""That would have been devastating,"" said point guard PLAYER_FIRST Conley, who finished with STAT points for Memphis."
"('MEM', 'fg3', '9')", The Warriors extended the lead to nine in the middle stages of the third as the Grizzlies continued to look lethargic.
"('Lee,David', 'pts', '22')","PLAYER_FIRST PLAYER_LAST scored STAT points and had _STAT_ rebounds to lead the Warriors, who lost their sixth straight."
"('Lee,David', 'trb', '13')","PLAYER_FIRST PLAYER_LAST had STAT rebounds to lead the Warriors, who lost their sixth straight."
"('Nash,Steve', 'fg', '7')",PLAYER_LAST had STAT three assists in the fourth.
"('Dudley,Jared', 'fg3', '1')","""I wouldn't call it a good win, but it was STAT we needed,"" said PLAYER_FIRST Dudley, who scored 15 points."
"('Dudley,Jared', 'pts', '15')","""I wouldn't call it a good win, but it was one we needed,"" said PLAYER_FIRST Dudley, who scored STAT points."
"('Brown,Shannon', 'pts', '12')",PLAYER_FIRST PLAYER_LAST had STAT points for the Suns.
"('Redd,Michael', 'pts', '16')","PLAYER_FIRST PLAYER_LAST had STAT points, and both Frye and Dudley had 15 for Phoenix."
"('Frye,Channing', 'fg3', '0')",A basket by PLAYER_FIRST PLAYER_LAST gave the Suns an 11 point lead with 4:05 remaining.
"('Dudley,Jared', 'pts', '15')","Michael Redd had 16 points, and both Frye and PLAYER_LAST had STAT for Phoenix."
"('Cousins,DeMarcus', 'fg', '16')","Matched up most of the game against Gortat, PLAYER_LAST made STAT of 25 shots, had five offensive rebounds and added two assists."
"('Cousins,DeMarcus', 'orb', '5')","Matched up most of the game against Gortat, PLAYER_LAST made 16 of 25 shots, had STAT offensive rebounds and added two assists."
"('Cousins,DeMarcus', 'ast', '2')","Matched up most of the game against Gortat, PLAYER_LAST made 16 of 25 shots, had five offensive rebounds and added STAT assists."
"('SAC', 'fg3', '1')",Sacramento even had a one point lead early in the fourth quarter that didn't last long.
"('Frye,Channing', 'pts', '15')","Michael Redd had 16 points, and both PLAYER_LAST and Dudley had STAT for Phoenix."
"('Bryant,Kobe', 'ft', '1')"," After Bryant's fallaway 22 footer with 1:11 left, Wallace missed STAT of two free throws."
"('Williams,Jordan', 'fg', '1')","Wallace's layup a minute later cut the Lakers' lead to STAT point, and PLAYER_LAST tied it on a 3 pointer with 1:29 to play."
"('Bryant,Kobe', 'fg3', '3')","PLAYER_LAST then made his third STAT pointer, and Williams missed his own STAT point attempt."
"('Bryant,Kobe', 'fg3', '3')","PLAYER_LAST then made his third STAT pointer, and Williams missed his own STAT point attempt."
"('Williams,Jordan', 'fg3', '0')","Bryant then made his third 3 pointer, and PLAYER_LAST missed his own 3 point attempt."
"('Wallace,Gerald', 'fg3', '2')"," After Bryant's fallaway 22 footer with 1:11 left, PLAYER_LAST missed one of STAT free throws."
"('TOR', 'ft', '12')",The Raptors made all _STAT_ free throw attempts.
"('Holiday,Jrue', 'pts', '20')",Elton Brand and PLAYER_FIRST PLAYER_LAST had STAT points in Philadelphia's eighth loss in the last 12 games.
"('Davis,Ed', 'trb', '14')","Led by PLAYER_FIRST Davis' STAT rebounds, the Raptors outrebounded the Sixers 46 29."
"('TOR', 'trb', '46')","Led by Ed Davis' 14 rebounds, the Raptors outrebounded the Sixers 46 29."
"('TOR', 'fg3', '9')","Back in January, the Sixers thumped Toronto 97 62 en route to a sizzling 20 9 start."
"('Brand,Elton', 'pts', '20')",PLAYER_FIRST PLAYER_LAST and Jrue Holiday had STAT points in Philadelphia's eighth loss in the last 12 games.
"('Barbosa,Leandro', 'pts', '14')","Granger led the way with 20 points, Darren Collison added _STAT_ points and 11 assists, and Tyler Hansbrough and PLAYER_FIRST PLAYER_LAST scored STAT points apiece."
"('Hansbrough,Tyler', 'pts', '14')","Granger led the way with 20 points, Darren Collison added _STAT_ points and 11 assists, and PLAYER_FIRST PLAYER_LAST and Leandro Barbosa scored STAT points apiece."
"('Granger,Danny', 'pts', '20')","PLAYER_LAST led the way with STAT points, Darren Collison added _STAT_ points and 11 assists, and Tyler Hansbrough and Leandro Barbosa scored _STAT_ points apiece."
"('Collison,Darren', 'pts', '17')","Granger led the way with 20 points, PLAYER_FIRST PLAYER_LAST added STAT points and 11 assists, and Tyler Hansbrough and Leandro Barbosa scored _STAT_ points apiece."
"('Collison,Darren', 'ast', '11')","Granger led the way with 20 PLAYER_FIRST PLAYER_LAST added STAT assists, and Tyler Hansbrough and Leandro Barbosa scored _STAT_ apiece."
"('Wall,John', 'fg', '4')",PLAYER_LAST was again inconsistent    STAT for 15 from the field with five turnovers and just three assists.
"('Wall,John', 'tov', '5')",PLAYER_LAST was again inconsistent    4 for 15 from the field with STAT turnovers and just three assists.
"('Wall,John', 'ast', '3')",PLAYER_LAST was again inconsistent    4 for 15 from the field with five turnovers and just STAT assists.
"('Pachulia,Zaza', 'trb', '11')", Hawks center PLAYER_FIRST PLAYER_LAST had a game high STAT rebounds.
"('Smith,Josh', 'pts', '24')"," PLAYER_LAST scored STAT points, Jeff Teague added 17 and the Atlanta Hawks beat the woeful Charlotte Bobcats 120 93 on Wednesday night."
"('Mullens,Byron', 'trb', '7')","Charlotte C PLAYER_FIRST Mullens, who pulled down a career best _STAT_ rebounds Tuesday at Toronto, finished with STAT rebounds."
"('Johnson,Ivan', 'fg', '3')","Joe PLAYER_LAST finished with _STAT_ for Atlanta, which had lost STAT of four."
"('Teague,Jeff', 'pts', '17')"," Smith scored 24 points, PLAYER_FIRST PLAYER_LAST added STAT and the Atlanta Hawks beat the woeful Charlotte Bobcats 120 93 on Wednesday night."
"('CHA', 'fg', '36')","Atlanta outscored Charlotte 60 36 in the paint, 36 14 on fastbreaks."
"('CHA', 'fg', '36')","Atlanta outscored Charlotte 60 36 in the paint, 36 14 on fastbreaks."
"('Johnson,Joe', 'pts', '16')","PLAYER_FIRST PLAYER_LAST finished with STAT points for Atlanta, which had lost three of four."
"('ATL', 'pts', '120')"," Smith scored 24 points, Jeff Teague added 17 and the Atlanta Hawks beat the woeful Charlotte Bobcats 120 93 on Wednesday night."
"('Williams,Reggie', 'pts', '10')","Matt Carroll scored 12 points, Derrick Brown had 11 and PLAYER_FIRST PLAYER_LAST STAT for the Bobcats."
"('Teague,Jeff', 'fg3', '0')",PLAYER_LAST split two defenders to covert a three point play at the 3:35 mark of the second to make it 53 39.
"('Carroll,Matt', 'pts', '12')","PLAYER_FIRST PLAYER_LAST scored STAT points, Derrick Brown had 11 and Reggie Williams 10 for the Bobcats."
"('Brown,Derrick', 'pts', '11')","Matt Carroll scored 12 points, PLAYER_FIRST PLAYER_LAST had STAT and Reggie Williams 10 for the Bobcats."
"('Williams,Marvin', 'pts', '14')"," Willie Green scored 17, PLAYER_FIRST PLAYER_LAST had STAT and Jannero Pargo finished with 12 in reserve roles for the Hawks."
"('CHA', 'pts', '93')"," Smith scored 24 points, Jeff Teague added 17 and the Atlanta Hawks beat the woeful Charlotte Bobcats 120 93 on Wednesday night."
"('Augustin,D.J.', 'fg3', '0')","Coach Paul Silas said before the game that PLAYER_LAST is still Charlotte's starting point guard, though Walker got the nod against Toronto."
"('Henderson,Gerald', 'pts', '15')","PLAYER_FIRST PLAYER_LAST added STAT for the Bobcats, whose NBA worst record dropped to 7 45."
"('Henderson,Gerald', 'fg', '7')","PLAYER_FIRST PLAYER_LAST added 15 for the Bobcats, whose NBA worst record dropped to STAT 45."
"('Pargo,Jannero', 'pts', '12')"," Willie Green scored 17, Marvin Williams had 14 and PLAYER_FIRST PLAYER_LAST finished with STAT in reserve roles for the Hawks."
"('Walker,Kemba', 'pts', '21')",Rookie PLAYER_FIRST PLAYER_LAST came off the bench to lead Charlotte with STAT points.
"('Augustin,D.J.', 'pts', '2')","Augustin, who managed just STAT points in less than 11 minutes, was already battling tendinitis in his right knee."
"('Garnett,Kevin', 'pts', '16')","Avery Bradley scored _STAT_ points off the bench for Boston, and PLAYER_FIRST PLAYER_LAST had STAT points, seven rebounds and five assists."
"('Garnett,Kevin', 'fg', '7')","Avery Bradley scored _STAT_ off the bench for Boston, and PLAYER_FIRST PLAYER_LAST had 16 STAT rebounds and five assists."
"('Garnett,Kevin', 'trb', '7')","Avery Bradley scored _STAT_ off the bench for Boston, and PLAYER_FIRST PLAYER_LAST had 16 STAT rebounds and five assists."
"('Garnett,Kevin', 'ast', '5')","Avery Bradley scored _STAT_ off the bench for Boston, and PLAYER_FIRST PLAYER_LAST had 16 seven rebounds and STAT assists."
"('Bradley,Avery', 'pts', '19')","PLAYER_FIRST PLAYER_LAST scored STAT points off the bench for Boston, and Kevin Garnett had 16 points, seven rebounds and five assists."
"('Duncan,Tim', 'pts', '10')","I just didn't want him to go by me,"" said Duncan, who had STAT points and 16 rebounds."
"('Duncan,Tim', 'trb', '16')","I just didn't want him to go by me,"" said Duncan, who had STAT rebounds."
"('SAS', 'fg3', '7')","After Bradley snapped the string with a jumper, San Antonio rattled off another seven in a row to make it 55 38."
"('Bonner,Matt', 'fg3', '2')","""It was a tale of STAT halves,"" PLAYER_FIRST PLAYER_LAST said."
"('Pierce,Paul', 'pts', '15')"," PLAYER_LAST had STAT points and 10 rebounds, but he couldn't maneuver into open space after Boston inbounded the ball with 7.9 seconds left."
"('Pierce,Paul', 'trb', '10')"," PLAYER_LAST had STAT rebounds, but he couldn't maneuver into open space after Boston inbounded the ball with 7.9 seconds left."
"('SAS', 'fg', '36')", It was 36 all when the Spurs scored 12 consecutive including back to back 3 pointers from Bonner.
"('Rondo,Rajon', 'pts', '17')","PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ assists for Boston, which had won five in a row."
"('Rondo,Rajon', 'ast', '11')","PLAYER_FIRST PLAYER_LAST had STAT assists for Boston, which had won five in a row."
"('Faried,Kenneth', 'fg3', '0')",PLAYER_FIRST PLAYER_LAST dunked and followed that with a three point play of his own on a reverse layup.
"('Ariza,Trevor', 'pts', '15')"," PLAYER_FIRST PLAYER_LAST scored STAT points, and Chris Kaman added _STAT_ points and _STAT_ rebounds for New Orleans."
"('Faried,Kenneth', 'pts', '13')",PLAYER_LAST had STAT points for the Nuggets.
"('DEN', 'pts', '92')",Denver closed to 89 87 on Jordan Hamilton's reverse layup before Ariza's free throw and Kaman's putback gave New Orleans a late 92 87 lead.
"('Vasquez,Greivis', 'pts', '11')"," Landry finished with 12 points, while PLAYER_FIRST PLAYER_LAST had STAT points and 10 assists."
"('Vasquez,Greivis', 'ast', '10')", Landry finished with 12 while PLAYER_FIRST PLAYER_LAST had STAT assists.
"('Kaman,Chris', 'pts', '14')"," Trevor Ariza scored 15 points, and PLAYER_FIRST PLAYER_LAST added STAT points and _STAT_ rebounds for New Orleans."
"('Kaman,Chris', 'trb', '10')", Trevor Ariza scored 15 and PLAYER_FIRST PLAYER_LAST added STAT rebounds for New Orleans.
"('Landry,Carl', 'pts', '12')"," PLAYER_LAST finished with STAT points, while Greivis Vasquez had _STAT_ points and 10 assists."
"('Gordon,Eric', 'fg', '3')","Soon after, PLAYER_LAST hit a STAT and added a free throw to give New Orleans a 55 48 lead."
"('Durant,Kevin', 'pts', '30')",PLAYER_FIRST PLAYER_LAST scored STAT points for the Thunder but had a career high nine turnovers.
"('Durant,Kevin', 'tov', '9')",PLAYER_FIRST PLAYER_LAST scored _STAT_ for the Thunder but had a career high STAT turnovers.
"('Harden,James', 'fg3', '1')","And if this was a STAT on STAT battle for the NBA MVP, advantage James."
"('Harden,James', 'fg3', '1')","And if this was a STAT on STAT battle for the NBA MVP, advantage James."
"('Westbrook,Russell', 'fg3', '1')",The end result was a flagrant STAT for Westbrook.
"('Harden,James', 'pts', '12')","PLAYER_FIRST PLAYER_LAST had STAT for the Thunder, who lost despite holding Miami to 37 percent shooting."
"('Westbrook,Russell', 'pts', '28')","PLAYER_LAST scored STAT points for Oklahoma City, but like Durant, he had his struggles, shooting 9 for 26."
"('Westbrook,Russell', 'fg', '9')","PLAYER_LAST scored _STAT_ for Oklahoma City, but like Durant, he had his struggles, shooting STAT for 26."
"('Durant,Kevin', 'fg3', '2')", PLAYER_LAST had STAT shots late that would have either given Oklahoma City the lead or pulled the Thunder into a tie.
"('Ilyasova,Ersan', 'pts', '18')","Jennings scored 19 points, and PLAYER_FIRST PLAYER_LAST added STAT for Milwaukee."
"('Jamison,Antawn', 'pts', '17')", PLAYER_FIRST PLAYER_LAST scored STAT points for Cleveland on 6 of STAT shooting.
"('Jamison,Antawn', 'fg', '6')", PLAYER_FIRST PLAYER_LAST scored _STAT_ for Cleveland on STAT of _STAT_ shooting.
"('Jamison,Antawn', 'pts', '17')", PLAYER_FIRST PLAYER_LAST scored STAT points for Cleveland on 6 of STAT shooting.
"('Jennings,Brandon', 'pts', '19')","PLAYER_LAST scored STAT points, and Ersan Ilyasova added 18 for Milwaukee."
"('Parker,Anthony', 'pts', '27')"," PLAYER_FIRST PLAYER_LAST tied a career high with STAT points for the Cavaliers, who have lost nine straight and 12 of 13."
"('Barea,J.J.', 'pts', '15')",PLAYER_LAST had STAT points and eight assists in his return from a six game absence because of a bruised thigh.
"('Barea,J.J.', 'ast', '8')",PLAYER_LAST had STAT assists in his return from a six game absence because of a bruised thigh.
"('Barea,J.J.', 'fg', '6')",PLAYER_LAST had eight assists in his return from a STAT game absence because of a bruised thigh.
"('Williams,Derrick', 'pts', '3')",Wolves rookie PLAYER_FIRST PLAYER_LAST had just STAT points and four rebounds in 13 minutes.
"('Williams,Derrick', 'trb', '4')",Wolves rookie PLAYER_FIRST PLAYER_LAST had just three STAT rebounds in 13 minutes.
"('MIN', 'tov', '19')",But he also committed seven of Minnesota's 19 turnovers.
"('MEM', 'pts', '85')",And they went right past the worn out Memphis Grizzlies in the fourth quarter for a 95 85 victory Wednesday night.
"('Mahinmi,Ian', 'trb', '10')",PLAYER_FIRST PLAYER_LAST grabbed STAT rebounds.
"('MEM', 'fg3', '7')","Mayo had _STAT_ to lead Memphis, which had balanced scoring as seven players scored at least eight points."
"('Arenas,Gilbert', 'fg3', '2')","PLAYER_LAST had a shot blocked by Terry, and Nowitzki made STAT free throws before Marion's layup for a 10 0 Dallas spurt."
"('Arenas,Gilbert', 'ft', '0')","PLAYER_LAST had a shot blocked by Terry, and Nowitzki made two free throws before Marion's layup for a 10 STAT Dallas spurt."
"('Terry,Jason', 'ft', '2')","Arenas had a shot blocked by Terry, and Nowitzki made STAT free throws before Marion's layup for a 10 0 Dallas spurt."
"('MEM', 'orb', '10')","""They got anything they wanted in the fourth quarter,"" said Marc Gasol, who had _STAT_ rebounds for Memphis."
"('MEM', 'orb', '10')","""They got anything they wanted in the fourth quarter,"" said Marc Gasol, who had _STAT_ rebounds for Memphis."
"('Mayo,O.J.', 'pts', '17')","PLAYER_LAST had STAT points to lead Memphis, which had balanced scoring as seven players scored at least eight points."
"('West,Delonte', 'pts', '14')",Terry finished with _STAT_ points while PLAYER_FIRST PLAYER_LAST had STAT on 6 of 7 shooting.
"('West,Delonte', 'fg', '6')",Terry finished with _STAT_ while PLAYER_FIRST PLAYER_LAST had 14 on STAT of 7 shooting.
"('Marion,Shawn', 'ft', '2')","Arenas had a shot blocked by Terry, and Nowitzki made STAT free throws before Marion's layup for a 10 0 Dallas spurt."
"('Marion,Shawn', 'fg3', '0')","Arenas had a shot blocked by Terry, and Nowitzki made two free throws before Marion's layup for a 10 STAT Dallas spurt."
"('MEM', 'fg3', '7')",The Grizzlies played the fifth of seven games in nine days.
"('Nowitzki,Dirk', 'fg', '10')","Arenas had a shot blocked by Terry, and PLAYER_LAST made two free throws before Marion's layup for a STAT 0 Dallas spurt."
"('Nowitzki,Dirk', 'fg3', '0')","Arenas had a shot blocked by Terry, and PLAYER_LAST made two free throws before Marion's layup for a 10 STAT Dallas spurt."
"('Terry,Jason', 'pts', '15')",PLAYER_LAST finished with STAT points while Delonte West had 14 on 6 of 7 shooting.
"('Terry,Jason', 'fg', '6')",PLAYER_LAST finished with _STAT_ while Delonte West had 14 on STAT of 7 shooting.
"('Gasol,Marc', 'pts', '10')","""They got anything they wanted in the fourth quarter,"" said PLAYER_FIRST Gasol, who had STAT points and STAT rebounds for Memphis."
"('Gasol,Marc', 'trb', '10')","""They got anything they wanted in the fourth quarter,"" said PLAYER_FIRST Gasol, who had STAT STAT rebounds for Memphis."
"('Gasol,Marc', 'pts', '10')","""They got anything they wanted in the fourth quarter,"" said PLAYER_FIRST Gasol, who had STAT points and STAT rebounds for Memphis."
"('Gasol,Marc', 'trb', '10')","""They got anything they wanted in the fourth quarter,"" said PLAYER_FIRST Gasol, who had STAT STAT rebounds for Memphis."
"('Nowitzki,Dirk', 'pts', '23')", PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for the Mavericks.
"('Nowitzki,Dirk', 'fg', '10')", PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Mavericks.
"('Nowitzki,Dirk', 'trb', '10')", PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Mavericks.
"('Conley,Mike', 'pts', '11')",PLAYER_FIRST PLAYER_LAST had STAT points.
"('Pondexter,Quincy', 'pts', '3')", The Grizzlies had a 73 68 lead after PLAYER_FIRST Pondexter's STAT point play with 10 minutes left.
"('Pondexter,Quincy', 'fg3', '0')", The Grizzlies had a 73 68 lead after PLAYER_FIRST Pondexter's three point play with 10 minutes left.
"('Redd,Michael', 'pts', '19')","PLAYER_FIRST PLAYER_LAST led the team in scoring with STAT points, Markieff Morris added 11, and Telfair nine points, three steals and three assists."
"('Redd,Michael', 'fg3', '3')","PLAYER_FIRST PLAYER_LAST led the team in scoring with 19 Markieff Morris added 11, and Telfair nine STAT steals and STAT assists."
"('Redd,Michael', 'fg3', '3')","PLAYER_FIRST PLAYER_LAST led the team in scoring with 19 Markieff Morris added 11, and Telfair nine STAT steals and STAT assists."
"('Hayward,Gordon', 'trb', '10')","""It's tough to lose any game,"" added PLAYER_FIRST Hayward, who had a career high STAT rebounds to go along with his 20 points."
"('Hayward,Gordon', 'pts', '20')","""It's tough to lose any game,"" added PLAYER_FIRST Hayward, who had a career high _STAT_ rebounds to go along with his STAT points."
"('UTA', 'fg3', '3')","Phoenix has won three straight and 16 of 23, and jumped ahead of the Jazz in the Western Conference playoff race."
"('Frye,Channing', 'pts', '13')"," Notes: The Suns made STAT 3 pointers, compared to just three by the Jazz, with Nash, Redd and PLAYER_LAST making three apiece."
"('Frye,Channing', 'fg3', '3')"," Notes: The Suns made 13 STAT pointers, compared to just STAT by the Jazz, with Nash, Redd and PLAYER_LAST making STAT apiece."
"('Frye,Channing', 'fg3', '3')"," Notes: The Suns made 13 STAT pointers, compared to just STAT by the Jazz, with Nash, Redd and PLAYER_LAST making STAT apiece."
"('Frye,Channing', 'fg3', '3')"," Notes: The Suns made 13 STAT pointers, compared to just STAT by the Jazz, with Nash, Redd and PLAYER_LAST making STAT apiece."
"('Morris,Markieff', 'ast', '3')","Michael Redd led the team in scoring with 19 PLAYER_FIRST PLAYER_LAST added 11, and Telfair nine STAT steals and STAT assists."
"('Morris,Markieff', 'ast', '3')","Michael Redd led the team in scoring with 19 PLAYER_FIRST PLAYER_LAST added 11, and Telfair nine STAT steals and STAT assists."
"('Watson,Earl', 'fg', '0')","PLAYER_FIRST PLAYER_LAST started at point guard for the Jazz in place of Devin Harris, who is still hobbled by a sprained left ankle suffered Monday...."
"('Watson,Earl', 'fg3', '0')","PLAYER_FIRST PLAYER_LAST started at point guard for the Jazz in place of Devin Harris, who is still hobbled by a sprained left ankle suffered Monday...."
"('Telfair,Sebastian', 'pts', '9')","Michael Redd led the team in scoring with 19 points, Markieff Morris added 11, and PLAYER_LAST STAT points, three steals and three assists."
"('Telfair,Sebastian', 'fg', '3')","Michael Redd led the team in scoring with 19 Markieff Morris added 11, and PLAYER_LAST nine STAT steals and STAT assists."
"('Telfair,Sebastian', 'ast', '3')","Michael Redd led the team in scoring with 19 Markieff Morris added 11, and PLAYER_LAST nine STAT steals and STAT assists."
"('Telfair,Sebastian', 'stl', '3')","Michael Redd led the team in scoring with 19 Markieff Morris added 11, and PLAYER_LAST nine STAT steals and STAT assists."
"('Telfair,Sebastian', 'fg', '3')","Michael Redd led the team in scoring with 19 Markieff Morris added 11, and PLAYER_LAST nine STAT steals and STAT assists."
"('Telfair,Sebastian', 'ast', '3')","Michael Redd led the team in scoring with 19 Markieff Morris added 11, and PLAYER_LAST nine STAT steals and STAT assists."
"('Telfair,Sebastian', 'stl', '3')","Michael Redd led the team in scoring with 19 Markieff Morris added 11, and PLAYER_LAST nine STAT steals and STAT assists."
"('Miles,C.J.', 'pts', '22')", PLAYER_LAST finished with STAT points on 9 of 18 shooting.
"('Miles,C.J.', 'fg', '9')", PLAYER_LAST finished with _STAT_ on STAT of 18 shooting.
"('Frye,Channing', 'fg3', '3')",PLAYER_LAST finished STAT of 5 from beyond the arc.
"('Frye,Channing', 'fg', '5')",PLAYER_LAST finished 3 of STAT from beyond the arc.
"('UTA', 'fg3', '3')"," Notes: The Suns made 13 3 pointers, compared to just three by the Jazz, with Nash, Redd and Frye making three apiece."
"('UTA', 'fg3', '3')"," Notes: The Suns made 13 3 pointers, compared to just three by the Jazz, with Nash, Redd and Frye making three apiece."
"('UTA', 'fg3', '3')"," Notes: The Suns made 13 3 pointers, compared to just three by the Jazz, with Nash, Redd and Frye making three apiece."
"('PHO', 'fg3', '13')"," Notes: The Suns made 13 3 pointers, compared to just three by the Jazz, with Nash, Redd and Frye making three apiece."
"('Redd,Michael', 'fg3', '3')"," Notes: The Suns made 13 STAT pointers, compared to just STAT by the Jazz, with Nash, PLAYER_LAST and Frye making STAT apiece."
"('Redd,Michael', 'fg3', '3')"," Notes: The Suns made 13 STAT pointers, compared to just STAT by the Jazz, with Nash, PLAYER_LAST and Frye making STAT apiece."
"('Redd,Michael', 'fg3', '3')"," Notes: The Suns made 13 STAT pointers, compared to just STAT by the Jazz, with Nash, PLAYER_LAST and Frye making STAT apiece."
"('Frye,Channing', 'fg3', '3')","After PLAYER_LAST banked in an off balance STAT pointer, Millsap hit a running jumper."
"('Nash,Steve', 'pts', '13')"," Notes: The Suns made STAT 3 pointers, compared to just three by the Jazz, with Nash, Redd and Frye making three apiece."
"('Nash,Steve', 'fg3', '3')"," Notes: The Suns made 13 STAT pointers, compared to just STAT by the Jazz, with Nash, Redd and Frye making STAT apiece."
"('Nash,Steve', 'fg3', '3')"," Notes: The Suns made 13 STAT pointers, compared to just STAT by the Jazz, with Nash, Redd and Frye making STAT apiece."
"('Nash,Steve', 'fg3', '3')"," Notes: The Suns made 13 STAT pointers, compared to just STAT by the Jazz, with Nash, Redd and Frye making STAT apiece."
"('Jefferson,Al', 'ft', '2')","Millsap made just one of STAT free throws, but PLAYER_FIRST PLAYER_LAST hit a jumper that tied it at 103 with 28 seconds left."
"('Stevenson,DeShawn', 'fg3', '2')","Portland jumped to a 21 13 lead early, but the Nets rallied to go ahead 23 21 on STAT consecutive 3 pointers from PLAYER_FIRST Stevenson."
"('Stevenson,DeShawn', 'fg', '3')","Portland jumped to a 21 13 lead early, but the Nets rallied to go ahead 23 21 on two consecutive STAT pointers from PLAYER_FIRST Stevenson."
"('Batum,Nicolas', 'pts', '20')",PLAYER_FIRST PLAYER_LAST added STAT points and 10 rebounds.
"('Batum,Nicolas', 'trb', '10')",PLAYER_FIRST PLAYER_LAST added STAT rebounds.
"('Morrow,Anthony', 'pts', '20')", PLAYER_LAST and Green each finished with STAT points for the Nets.
"('Wallace,Gerald', 'trb', '9')"," STAT rebounds over his previous three games, PLAYER_LAST had eight STAT rebounds against his former team."
"('Wallace,Gerald', 'fg', '3')"," nine rebounds over his previous STAT games, PLAYER_LAST had eight nine rebounds against his former team."
"('Wallace,Gerald', 'orb', '3')"," nine rebounds over his previous STAT games, PLAYER_LAST had eight nine rebounds against his former team."
"('Wallace,Gerald', 'pts', '8')"," points and nine rebounds over his previous three games, PLAYER_LAST had STAT points and nine rebounds against his former team."
"('Wallace,Gerald', 'trb', '9')"," STAT rebounds over his previous three games, PLAYER_LAST had eight STAT rebounds against his former team."
"('Green,Gerald', 'pts', '20')", Morrow and PLAYER_LAST each finished with STAT points for the Nets.
"('Jordan,DeAndre', 'fg', '5')","Who cares?"" PLAYER_LAST dunked to reinvigorate the crowd, and Butler scored the final STAT in the spurt."
"('Sessions,Ramon', 'fg3', '2')","There were 11 technicals in the teams' first STAT meetings, but there was just one individual technical Wednesday, against Sessions."
"('Foye,Randy', 'pts', '11')","PLAYER_LAST came in averaging 21.6 points and 3.3 assists in the Clippers' previous three games, but he finished with STAT points and four assists."
"('Foye,Randy', 'ast', '4')","PLAYER_LAST came in averaging 21.6 3.3 assists in the Clippers' previous three games, but he finished with STAT assists."
"('Sessions,Ramon', 'pts', '16')"," PLAYER_FIRST PLAYER_LAST added STAT points and eight assists for the Lakers, who won their fourth in a row."
"('Sessions,Ramon', 'ast', '8')"," PLAYER_FIRST PLAYER_LAST added STAT assists for the Lakers, who won their fourth in a row."
"('Butler,Caron', 'pts', '28')", Former Laker PLAYER_FIRST PLAYER_LAST scored STAT points to lead six Clippers in double figures.
"('NYK', 'fg3', '13')",New York also hit 13 3 pointers.
