event,sentence
"('Green,Jeff', 'pts', '17')",Brandon Bass also had 18 and PLAYER_FIRST PLAYER_LAST added STAT points.
"('Green,Jeff', 'pts', '17')",Goran Dragic and Gerald PLAYER_LAST added STAT points apiece for Phoenix.
"('Dragic,Goran', 'pts', '17')",PLAYER_FIRST PLAYER_LAST and Gerald Green added STAT points apiece for Phoenix.
"('PHO', 'fg', '36')",Gerald Green's career high _STAT_ at Denver were the most by a Phoenix player this season.
"('BOS', 'ast', '18')", Rajon Rondo had _STAT_ assists for the Celtics.
"('Olynyk,Kelly', 'fg', '3')","Boston, though, came back, and PLAYER_FIRST Olynyk's STAT pointer from the corner cut Phoenix's lead to 88 86 with 3:59 to play."
"('Jefferson,Richard', 'fg', '3')",The Jazz led 68 55 after Gordon Hayward and PLAYER_FIRST PLAYER_LAST made back to back STAT pointers.
"('Kanter,Enes', 'fg3', '0')",Utah dropped to STAT 6 without Favors and just 1 22 when PLAYER_LAST starts.
"('Hayward,Gordon', 'fg', '3')",The Jazz led 68 55 after PLAYER_FIRST PLAYER_LAST and Richard Jefferson made back to back STAT pointers.
"('Johnson,Joe', 'pts', '27')","Williams had plenty of help with big games from PLAYER_FIRST Johnson, who scored STAT points, and Andray Blatche, who tied a season high with 25."
"('UTA', 'orb', '13')",Jeremy Evans had a career high _STAT_ rebounds for Utah in just 20 minutes of play.
"('Johnson,Joe', 'fg3', '4')","PLAYER_LAST made STAT of 7 from beyond the arc and 10 of 16 overall, while handing out six assists."
"('Johnson,Joe', 'fg', '10')","PLAYER_LAST made 4 of 7 from beyond the arc and STAT of 16 overall, while handing out six assists."
"('Johnson,Joe', 'ast', '6')","PLAYER_LAST made 4 of 7 from beyond the arc and 10 of 16 overall, while handing out STAT assists."
"('Burke,Trey', 'pts', '14')","It's a learning process for us,"" said PLAYER_FIRST Burke, who had STAT points and 10 assists."
"('Burke,Trey', 'ast', '10')","It's a learning process for us,"" said PLAYER_FIRST Burke, who had STAT assists."
"('Evans,Jeremy', 'trb', '13')",PLAYER_FIRST PLAYER_LAST had a career high STAT rebounds for Utah in just 20 minutes of play.
"('Williams,Deron', 'fg3', '2')","It was a memorable night for Williams, who struggled in his first STAT post trade games in Salt Lake City."
"('SAS', 'fg3', '9')","Before Wednesday, San Antonio was 1 9 in its previous 10 games at Portland."
"('POR', 'fg3', '7')",Portland responded with seven consecutive then took a 79 75 lead when Williams scored six consecutive late in the quarter.
"('Mills,Patty', 'pts', '29')","PLAYER_LAST has been on a hot streak since the All Star break concluded, scoring 25 and STAT points in the Spurs' first two games back."
"('Belinelli,Marco', 'fg3', '4')","PLAYER_LAST hit STAT 3 pointers, and Tiago Splitter had six rebounds in returning to the lineup for the first time since Feb."
"('Belinelli,Marco', 'trb', '4')","PLAYER_LAST hit STAT 3 pointers, and Tiago Splitter had six rebounds in returning to the lineup for the first time since Feb."
"('Ginobili,Manu', 'pts', '16')",Belinelli had _STAT_ points and PLAYER_FIRST PLAYER_LAST STAT for San Antonio.
"('Belinelli,Marco', 'pts', '20')",PLAYER_LAST had STAT points and Manu Ginobili 16 for San Antonio.
"('Splitter,Tiago', 'pts', '15')","Belinelli hit four 3 pointers, and PLAYER_FIRST PLAYER_LAST had STAT points and six rebounds in returning to the lineup for the first time since Feb."
"('Splitter,Tiago', 'trb', '6')","Belinelli hit four 3 pointers, and PLAYER_FIRST PLAYER_LAST had STAT rebounds in returning to the lineup for the first time since Feb."
"('Lillard,Damian', 'pts', '31')","PLAYER_FIRST PLAYER_LAST scored STAT points, including 15 during the fourth quarter, for Portland."
"('Williams,Mo', 'pts', '19')",PLAYER_FIRST PLAYER_LAST had STAT points and Wesley Matthews 18 for the Blazers.
"('Matthews,Wesley', 'pts', '18')",Mo Williams had _STAT_ points and PLAYER_FIRST PLAYER_LAST STAT for the Blazers.
"('SAS', 'fg3', '9')",San Antonio concludes a nine game road trip that began Feb.
"('Lillard,Damian', 'fg', '13')","Coming off his first All Star Game appearance, PLAYER_LAST hit STAT of 21 shots and handed out six assists."
"('Lillard,Damian', 'ast', '6')","Coming off his first All Star Game appearance, PLAYER_LAST hit 13 of 21 shots and handed out STAT assists."
"('GSW', 'fg3', '3')"," Game notes
 Golden State is 3 0 against Sacramento this season."
"('Gay,Rudy', 'pts', '16')","""We didn't really make them pay like we were supposed to,"" said Kings forward PLAYER_FIRST Gay, who scored STAT points."
"('HOU', 'fg3', '18')","Game notes
The Rockets were 18 for 35 on free throws, after attempting more than 50 in each of the previous two meetings."
"('Harden,James', 'ast', '11')",PLAYER_FIRST PLAYER_LAST scored STAT of his _STAT_ in the final 1:25 of the third quarter and added STAT assists.
"('Harden,James', 'pts', '29')",PLAYER_FIRST PLAYER_LAST scored 11 of his STAT points in the final 1:25 of the third quarter and added 11 assists.
"('Harden,James', 'ast', '11')",PLAYER_FIRST PLAYER_LAST scored STAT of his _STAT_ in the final 1:25 of the third quarter and added STAT assists.
"('Marshall,Kendall', 'pts', '20')","Wesley Johnson scored _STAT_ points for Los Angeles, and PLAYER_FIRST PLAYER_LAST had STAT points and 16 assists."
"('Marshall,Kendall', 'ast', '16')","Wesley Johnson scored _STAT_ for Los Angeles, and PLAYER_FIRST PLAYER_LAST had STAT assists."
"('Johnson,Wesley', 'pts', '24')","PLAYER_FIRST PLAYER_LAST scored STAT points for Los Angeles, and Kendall Marshall had _STAT_ points and 16 assists."
"('Butler,Caron', 'pts', '17')"," PLAYER_FIRST PLAYER_LAST scored STAT for the Bucks, who have not won two straight games all season."
"('Ilyasova,Ersan', 'pts', '14')",PLAYER_FIRST PLAYER_LAST had STAT points and 11 rebounds.
"('Ilyasova,Ersan', 'trb', '11')",PLAYER_FIRST PLAYER_LAST had STAT rebounds.
"('Chandler,Wilson', 'pts', '15')",PLAYER_FIRST PLAYER_LAST scored STAT while J.J.
"('Hickson,J.J.', 'pts', '14')",PLAYER_LAST added STAT points and _STAT_ rebounds in a matchup of two teams left short handed by deals they made before Thursday afternoon's trade deadline.
"('Hickson,J.J.', 'trb', '10')",PLAYER_LAST added STAT rebounds in a matchup of two teams left short handed by deals they made before Thursday afternoon's trade deadline.
"('DEN', 'fg3', '8')","Left with remarkably short benches, the Nuggets used eight players in Thursday's game, and the Bucks used nine."
"('MIA', 'pts', '103')",His Miami Heat teammates finished off a 103 81 win over the Oklahoma City Thunder without him on Thursday night.
"('Durant,Kevin', 'pts', '28')"," PLAYER_FIRST PLAYER_LAST scored STAT points for Oklahoma City, which lost at home for the first time since Jan."
"('OKC', 'pts', '81')",His Miami Heat teammates finished off a 103 81 win over the Oklahoma City Thunder without him on Thursday night.
"('OKC', 'fg', '28')"," Kevin Durant scored _STAT_ for Oklahoma City, which lost at home for the first time since Jan."
"('Durant,Kevin', 'fg3', '1')",PLAYER_LAST scored just two on STAT for 5 shooting in the first quarter.
"('Harden,James', 'fg3', '3')","He made both free throws, then the Warriors intentionally fouled PLAYER_LAST so he couldn't attempt a tying STAT pointer."
"('Lee,David', 'pts', '28')","PLAYER_FIRST PLAYER_LAST had STAT points and 14 rebounds, and Klay Thompson and Jordan Crawford scored _STAT_ points each in Golden State's all around defensive effort."
"('Lee,David', 'trb', '14')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, and Klay Thompson and Jordan Crawford scored _STAT_ each in Golden State's all around defensive effort."
"('Crawford,Jordan', 'pts', '12')","David Lee had _STAT_ points and 14 rebounds, and Klay Thompson and PLAYER_FIRST PLAYER_LAST scored STAT points each in Golden State's all around defensive effort."
"('GSW', 'orb', '14')","David Lee had 14 rebounds, and Klay Thompson and Jordan Crawford scored _STAT_ each in Golden State's all around defensive effort."
"('Thompson,Klay', 'pts', '12')","David Lee had _STAT_ points and 14 rebounds, and PLAYER_FIRST PLAYER_LAST and Jordan Crawford scored STAT points each in Golden State's all around defensive effort."
"('CHA', 'ft', '25')",Charlotte was 25 of 36 from the foul line; the Pelicans attempted just _STAT_ free throws.
"('Zeller,Cody', 'pts', '13')","Rookie PLAYER_FIRST PLAYER_LAST continues to steadily improve, chipping in with a career high STAT points for the Bobcats."
"('Jefferson,Al', 'fg', '14')",PLAYER_LAST had STAT in the first quarter.
"('CHA', 'fg3', '3')","The Bobcats traded for Gary Neal and Luke Ridnour on Thursday, looking to bolster their 3 point shooting."
"('Anthony,Carmelo', 'pts', '44')"," PLAYER_FIRST PLAYER_LAST led the Knicks with STAT points, but only 14 came after the third quarter."
"('Harris,Tobias', 'pts', '22')",PLAYER_FIRST PLAYER_LAST added STAT points.
"('Oladipo,Victor', 'ast', '14')",The Magic trailed by as many as STAT but got _STAT_ assists from PLAYER_LAST after halftime to stave off the Knicks.
"('NYK', 'pts', '121')",The Knicks got it back to a point before another three point play by Oladipo made it 125 121 with 30.7 seconds left.
"('Blair,DeJuan', 'pts', '18')",PLAYER_FIRST PLAYER_LAST had STAT points and Jose Calderon had _STAT_ assists for Dallas.
"('Young,Thaddeus', 'pts', '30')","PLAYER_FIRST PLAYER_LAST scored STAT and Michael Carter Williams had 25 for Philadelphia, which has looked toward next season and beyond since training camp."
"('Nowitzki,Dirk', 'fg3', '5')",PLAYER_LAST made his first STAT from beyond the arc before missing two straight.
"('Calderon,Jose', 'ast', '10')",DeJuan Blair had PLAYER_FIRST PLAYER_LAST had STAT assists for Dallas.
"('DAL', 'ast', '39')","The Mavericks had 39 assists, their most since 40 vs."
"('Carter-Williams,Michael', 'pts', '25')","Thaddeus Young scored 30 and PLAYER_FIRST Carter Williams had STAT for Philadelphia, which has looked toward next season and beyond since training camp."
"('Lowry,Kyle', 'ast', '9')",Irving and PLAYER_LAST both had STAT assists.
"('Lowry,Kyle', 'ft', '3')",PLAYER_LAST and DeRozan combined for STAT free throws in the final 10 seconds to seal the win.
"('Valanciunas,Jonas', 'orb', '4')",PLAYER_LAST made STAT of five field goals and added STAT rebounds as the Raptors took a 76 65 lead into the STATth.
"('Valanciunas,Jonas', 'orb', '4')",PLAYER_LAST made STAT of five field goals and added STAT rebounds as the Raptors took a 76 65 lead into the STATth.
"('Thompson,Tristan', 'pts', '13')"," PLAYER_LAST scored STAT points for Cleveland, whose three game road winning streak also came to an end."
"('Bennett,Anthony', 'pts', '9')","Playing in his hometown for the first time, Cleveland's PLAYER_FIRST PLAYER_LAST scored STAT points."
"('Deng,Luol', 'pts', '21')",PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds and Kyrie Irving scored 17 as the Cavaliers lost for the first time since Feb.
"('Deng,Luol', 'trb', '11')",PLAYER_FIRST PLAYER_LAST had STAT rebounds and Kyrie Irving scored 17 as the Cavaliers lost for the first time since Feb.
"('Deng,Luol', 'fg', '6')",PLAYER_LAST had STAT in the second and Irving had five as the Cavaliers took a 44 39 lead at halftime.
"('Irving,Kyrie', 'pts', '17')",Luol Deng had _STAT_ points and _STAT_ rebounds and PLAYER_FIRST PLAYER_LAST scored STAT as the Cavaliers lost for the first time since Feb.
"('Irving,Kyrie', 'ast', '9')",PLAYER_LAST and Lowry both had STAT assists.
"('CLE', 'orb', '17')",Luol Deng had _STAT_ rebounds and Kyrie Irving scored 17 as the Cavaliers lost for the first time since Feb.
"('CLE', 'fg3', '6')",Deng had six in the second and Irving had five as the Cavaliers took a 44 39 lead at halftime.
"('Lowry,Kyle', 'pts', '14')", PLAYER_FIRST PLAYER_LAST and DeMar DeRozan each had STAT points as the Atlantic Division leading Raptors won for the fourth time in five games.
"('Lowry,Kyle', 'fg', '5')", PLAYER_FIRST PLAYER_LAST and DeMar DeRozan each had _STAT_ as the Atlantic Division leading Raptors won for the fourth time in STAT games.
"('DET', 'fg3', '8')","The Detroit big man finished 0 for 8 on free throws, and the Pistons eventually took him out for the final 3:40."
"('Bynum,Will', 'pts', '9')","Detroit went with PLAYER_LAST instead, and he finished with STAT points and seven assists."
"('Bynum,Will', 'ast', '7')","Detroit went with PLAYER_LAST instead, and he finished with nine STAT assists."
"('Singler,Kyle', 'fg3', '4')","PLAYER_FIRST Korver was 2 for STAT from 3 point range, extending his NBA record to 123 consecutive games with a 3."
"('Korver,Kyle', 'fg3', '2')","PLAYER_FIRST PLAYER_LAST was STAT for 4 from 3 point range, extending his NBA record to 123 consecutive games with a 3."
"('Korver,Kyle', 'fg', '4')","PLAYER_FIRST PLAYER_LAST was 2 for STAT from 3 point range, extending his NBA record to 123 consecutive games with a 3."
"('Monroe,Greg', 'pts', '22')","PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ rebounds for the Pistons, who stood pat at the trade deadline Thursday."
"('Monroe,Greg', 'trb', '15')","PLAYER_FIRST PLAYER_LAST had STAT rebounds for the Pistons, who stood pat at the trade deadline Thursday."
"('Jennings,Brandon', 'pts', '12')"," PLAYER_LAST finished with STAT points and 14 assists, although he didn't play at all in the fourth."
"('Jennings,Brandon', 'ast', '14')"," PLAYER_LAST finished with STAT assists, although he didn't play at all in the fourth."
"('Millsap,Paul', 'pts', '23')",PLAYER_FIRST PLAYER_LAST had STAT points for the Hawks.
"('Jennings,Brandon', 'fg', '3')","PLAYER_FIRST Jennings, who was having a poor shooting game for Detroit, was fouled twice while shooting STAT pointers."
"('Drummond,Andre', 'fg', '10')","PLAYER_LAST finished STAT of 11 from the field, but the Hawks finally started fouling him inSTATtionally."
"('Brand,Elton', 'fg', '3')","Brandon Jennings, who was having a poor shooting game for Detroit, was fouled twice while shooting STAT pointers."
"('Brooks,Aaron', 'fg', '7')",PLAYER_LAST responded with STAT straight but the Bulls led 32 19 after one.
"('Gibson,Taj', 'pts', '15')","PLAYER_FIRST PLAYER_LAST had STAT points and 10 rebounds, and Joakim Noah finished with 14 points, _STAT_ boards and five assists."
"('Gibson,Taj', 'trb', '10')","PLAYER_FIRST PLAYER_LAST had STAT rebounds, and Joakim Noah finished with 14 _STAT_ boards and five assists."
"('Noah,Joakim', 'pts', '14')","Taj Gibson had _STAT_ points and 10 rebounds, and PLAYER_FIRST PLAYER_LAST finished with STAT points, _STAT_ boards and five assists."
"('Noah,Joakim', 'trb', '11')","Taj Gibson had 10 rebounds, and PLAYER_FIRST PLAYER_LAST finished with 14 STAT boards and five assists."
"('Noah,Joakim', 'ast', '5')","Taj Gibson had 10 rebounds, and PLAYER_FIRST PLAYER_LAST finished with 14 _STAT_ boards and STAT assists."
"('Augustin,D.J.', 'pts', '22')","PLAYER_LAST had STAT points and eight assists, and the Bulls routed the Nuggets 117 89 Friday night for their fifth consecutive victory."
"('Augustin,D.J.', 'ast', '8')","PLAYER_LAST had STAT assists, and the Bulls routed the Nuggets 117 89 Friday night for their fifth consecutive victory."
"('CHI', 'pts', '117')","Augustin had _STAT_ points and eight assists, and the Bulls routed the Nuggets 117 89 Friday night for their fifth consecutive victory."
"('Vesely,Jan', 'pts', '5')",The 7 foot PLAYER_LAST had STAT points and STAT rebounds in 16 minutes.
"('Vesely,Jan', 'trb', '5')",The 7 foot PLAYER_LAST had STAT STAT rebounds in 16 minutes.
"('Vesely,Jan', 'pts', '5')",The 7 foot PLAYER_LAST had STAT points and STAT rebounds in 16 minutes.
"('Vesely,Jan', 'trb', '5')",The 7 foot PLAYER_LAST had STAT STAT rebounds in 16 minutes.
"('DEN', 'fg3', '7')", The Bulls shot 50 percent and outrebounded the Nuggets 50 40 while improving to 17 7 since Jan.
"('CHI', 'fg3', '10')","Snell had _STAT_ in the quarter on 4 for 5 shooting, helping the Bulls to a 69 46 lead at the break."
"('DEN', 'pts', '89')","Augustin had _STAT_ points and eight assists, and the Bulls routed the Nuggets 117 89 Friday night for their fifth consecutive victory."
"('Snell,Tony', 'pts', '20')", Rookie PLAYER_FIRST PLAYER_LAST added a career high STAT points as the Bulls put seven players in double figures.
"('Snell,Tony', 'fg', '7')", Rookie PLAYER_FIRST PLAYER_LAST added a career high _STAT_ as the Bulls put STAT players in double figures.
"('Foye,Randy', 'pts', '23')","PLAYER_FIRST PLAYER_LAST scored STAT points for Denver, which has lost six of seven."
"('Miller,Mike', 'fg', '5')"," James Johnson added 15 for Memphis, and PLAYER_FIRST PLAYER_LAST finished with 13, hitting STAT of 8 from the field."
"('Paul,Chris', 'pts', '18')","PLAYER_FIRST PLAYER_LAST added STAT points and 14 assists, but was 4 of 13 from the field as Los Angeles lost its second straight."
"('Paul,Chris', 'ast', '14')","PLAYER_FIRST PLAYER_LAST added STAT assists, but was 4 of 13 from the field as Los Angeles lost its second straight."
"('Paul,Chris', 'fg', '4')","PLAYER_FIRST PLAYER_LAST added 14 assists, but was STAT of 13 from the field as Los Angeles lost its second straight."
"('Gasol,Marc', 'blk', '4')",PLAYER_LAST had STAT blocks.
"('Lee,Courtney', 'pts', '10')",PLAYER_FIRST PLAYER_LAST scored STAT for Memphis.
"('LAC', 'pts', '96')","But Los Angeles chipped away, and a pair of free throws from Paul brought the Clippers within 98 96 with 1:05 left."
"('Griffin,Blake', 'fg', '10')"," Game notes
PLAYER_LAST has scored at least _STAT_ in STAT straight games."
"('Allen,Tony', 'pts', '9')",PLAYER_LAST scored STAT points on 4 of 4 shooting with two steals and a block.
"('Allen,Tony', 'fg', '4')",PLAYER_LAST scored nine on STAT of STAT shooting with two steals and a block.
"('Allen,Tony', 'fg', '4')",PLAYER_LAST scored nine on STAT of STAT shooting with two steals and a block.
"('Allen,Tony', 'stl', '2')",PLAYER_LAST scored nine on 4 of 4 shooting with STAT steals and a block.
"('LAC', 'orb', '13')","Blake Griffin led the Clippers with 13 rebounds, and Jamal Crawford had 23 points."
"('Crawford,Jamal', 'pts', '23')","Blake Griffin led the Clippers with _STAT_ points and 13 rebounds, and PLAYER_FIRST PLAYER_LAST had STAT points."
"('MEM', 'fg3', '5')"," James Johnson added 15 for Memphis, and Mike Miller finished with 13, hitting 5 of 8 from the field."
"('Johnson,James', 'pts', '15')"," PLAYER_FIRST PLAYER_LAST added STAT for Memphis, and Mike Miller finished with 13, hitting 5 of 8 from the field."
"('Griffin,Blake', 'pts', '28')","PLAYER_FIRST PLAYER_LAST led the Clippers with STAT points and 13 rebounds, and Jamal Crawford had 23 points."
"('Griffin,Blake', 'trb', '13')","PLAYER_FIRST PLAYER_LAST led the Clippers with STAT rebounds, and Jamal Crawford had 23 points."
"('MEM', 'fg3', '5')",The Grizzlies were 16 5 during Allen's absence.
"('Frye,Channing', 'pts', '17')", Markieff Morris scored _STAT_ points and PLAYER_FIRST PLAYER_LAST STAT for Phoenix.
"('Smith,Ish', 'pts', '15')","PLAYER_LAST scored a career high STAT points, matched his career best of seven rebounds and triggered a decisive second quarter run."
"('Smith,Ish', 'fg', '7')",PLAYER_LAST scored a career high 15 matched his career best of STAT rebounds and triggered a decisive second quarter run.
"('Smith,Ish', 'trb', '7')",PLAYER_LAST scored a career high 15 matched his career best of STAT rebounds and triggered a decisive second quarter run.
"('Morris,Marcus', 'pts', '13')",Gerald Green and PLAYER_FIRST PLAYER_LAST added STAT apiece.
"('PHO', 'pts', '106')",The result was a 106 85 Suns victory.
"('SAS', 'fg3', '2')","For the Spurs, Patty Mills was 2 of 14 from the field and Marco Belinelli 1 for 8."
"('Mills,Patty', 'fg', '2')","For the Spurs, PLAYER_FIRST PLAYER_LAST was STAT of 14 from the field and Marco Belinelli 1 for 8."
"('PHO', 'fg3', '5')","Game notes
Phoenix snapped a five game losing streak against the Spurs."
"('Duncan,Tim', 'fg3', '0')","San Antonio got the first basket of the quarter, then didn't score again until Duncan's three point play with 5:11 to play in the period."
"('SAS', 'fg3', '2')",San Antonio was 2 of 21 from 3 point range.
"('Green,Gerald', 'pts', '13')",PLAYER_FIRST PLAYER_LAST and Marcus Morris added STAT apiece.
"('Morris,Markieff', 'pts', '21')", PLAYER_FIRST PLAYER_LAST scored STAT points and Channing Frye 17 for Phoenix.
"('Belinelli,Marco', 'fg', '1')","For the Spurs, Patty Mills was 2 of 14 from the field and PLAYER_FIRST PLAYER_LAST STAT for 8."
"('POR', 'ft', '17')",Portland was 17 of 17 from the free throw line.
"('POR', 'ft', '17')",Portland was 17 of 17 from the free throw line.
"('Batum,Nicolas', 'pts', '3')",PLAYER_LAST answered with a STAT pointer for the Blazers.
"('Jefferson,Richard', 'fg', '3')","Utah kept it close down the stretch, with PLAYER_FIRST Jefferson's STAT pointer narrowing the gap to 85 83."
"('Rondo,Rajon', 'ast', '11')","PLAYER_FIRST PLAYER_LAST had STAT assists, six six rebounds."
"('Rondo,Rajon', 'pts', '6')","PLAYER_FIRST PLAYER_LAST had 11 assists, STAT points and STAT rebounds."
"('Rondo,Rajon', 'trb', '6')","PLAYER_FIRST PLAYER_LAST had 11 assists, STAT STAT rebounds."
"('Rondo,Rajon', 'pts', '6')","PLAYER_FIRST PLAYER_LAST had 11 assists, STAT points and STAT rebounds."
"('Rondo,Rajon', 'trb', '6')","PLAYER_FIRST PLAYER_LAST had 11 assists, STAT STAT rebounds."
"('Gasol,Pau', 'pts', '16')",PLAYER_LAST had STAT points and seven rebounds in his first game since Jan.
"('Gasol,Pau', 'trb', '7')",PLAYER_LAST had STAT rebounds in his first game since Jan.
"('Bass,Brandon', 'pts', '20')",PLAYER_FIRST PLAYER_LAST had STAT points.
"('CHA', 'fg3', '8')",Charlotte had lost the second night of a back to back eight straight times before winning two this week.
"('Conley,Mike', 'fg', '6')","PLAYER_LAST had two open looks in the final STAT seconds, but couldn't connect."
"('Gasol,Marc', 'fg3', '0')","Charlotte is 4 STAT since the All Star break, marking its longest winning streak since March 2011."
"('Tolliver,Anthony', 'pts', '9')",PLAYER_LAST finished with STAT points.
"('McRoberts,Josh', 'fg3', '2')",But PLAYER_FIRST PLAYER_LAST sank STAT free throws to put the Bobcats ahead for good with 38 seconds left.
"('Jefferson,Al', 'fg3', '0')","Charlotte is 4 STAT since the All Star break, marking its longest winning streak since March 2011."
"('Walker,Kemba', 'fg3', '3')",PLAYER_LAST made two free throws to push the lead to STAT with 24 seconds left.
"('Ajinca,Alexis', 'pts', '9')",PLAYER_LAST scored all STAT of his points in the second half and added STAT rebounds.
"('Ajinca,Alexis', 'trb', '9')",PLAYER_LAST scored all STAT of his in the second half and added STAT rebounds.
"('Ajinca,Alexis', 'pts', '9')",PLAYER_LAST scored all STAT of his points in the second half and added STAT rebounds.
"('Ajinca,Alexis', 'trb', '9')",PLAYER_LAST scored all STAT of his in the second half and added STAT rebounds.
"('WAS', 'fg3', '3')","Andre Miller, acquired in a deadline deal on Thursday, made his Wizards' debut, scoring five with three assists in 16 minutes."
"('Morrow,Anthony', 'pts', '18')",PLAYER_FIRST PLAYER_LAST added STAT points on 7 of 8 shooting in a game that had 22 lead changes.
"('Morrow,Anthony', 'fg', '7')",PLAYER_FIRST PLAYER_LAST added _STAT_ on STAT of 8 shooting in a game that had 22 lead changes.
"('Miller,Andre', 'pts', '5')","PLAYER_FIRST Miller, acquired in a deadline deal on Thursday, made his Wizards' debut, scoring STAT points with three assists in 16 minutes."
"('Miller,Andre', 'ast', '3')","PLAYER_FIRST Miller, acquired in a deadline deal on Thursday, made his Wizards' debut, scoring five with STAT assists in 16 minutes."
"('NOP', 'pts', '93')", seconds left in a 94 93 victory over the New Orleans Pelicans on Saturday night.
"('Davis,Anthony', 'pts', '26')"," The play spoiled a big performance by Davis, who had STAT points and 11 rebounds."
"('Davis,Anthony', 'fg', '11')"," The play spoiled a big performance by Davis, who had STAT rebounds."
"('Davis,Anthony', 'trb', '11')"," The play spoiled a big performance by Davis, who had STAT rebounds."
"('Webster,Martell', 'fg3', '3')","But Washington soon followed with a 15 2 spree, which included seven by Nene and a STAT pointer by PLAYER_FIRST Webster."
"('Hilario,Nene', 'fg', '13')", PLAYER_FIRST made STAT of 19 shots.
"('Gortat,Marcin', 'pts', '16')",PLAYER_LAST contributed STAT points and 10 rebounds.
"('Gortat,Marcin', 'trb', '10')",PLAYER_LAST contributed STAT rebounds.
"('WAS', 'fg3', '3')","But Washington soon followed with a 15 2 spree, which included seven by Nene and a 3 pointer by Martell Webster."
"('Hilario,Nene', 'pts', '30')"," Slamming the ball with his right hand, PLAYER_FIRST finished with STAT points to match his career high."
"('Brand,Elton', 'pts', '1')","PLAYER_FIRST Brand, the Hawks' 15th year center, played a team high 43 minutes, finishing with STAT point and six rebounds."
"('Brand,Elton', 'orb', '1')","PLAYER_FIRST Brand, the Hawks' 15th year center, played a team high 43 minutes, finishing with STAT point and six rebounds."
"('Brand,Elton', 'fg', '0')","PLAYER_FIRST Brand, the Hawks' 15th year center, played a team high 43 minutes, finishing with one point and six rebounds."
"('Brand,Elton', 'fg3', '0')","PLAYER_FIRST Brand, the Hawks' 15th year center, played a team high 43 minutes, finishing with one point and six rebounds."
"('Brand,Elton', 'trb', '6')","PLAYER_FIRST Brand, the Hawks' 15th year center, played a team high 43 minutes, finishing with one point and STAT rebounds."
"('Mack,Shelvin', 'pts', '3')","Another starter, guard PLAYER_FIRST Mack, finished with just STAT points after going 1 for 9 from the field."
"('Mack,Shelvin', 'fg', '1')","Another starter, guard PLAYER_FIRST Mack, finished with just three after going STAT for 9 from the field."
"('ATL', 'fg3', '16')","The Hawks, who finished 16 for 31 beyond the arc, never trailed again."
"('Nowitzki,Dirk', 'pts', '24')",PLAYER_FIRST PLAYER_LAST scored STAT points and Vince Carter added 18 for Dallas.
"('Calderon,Jose', 'pts', '11')",PLAYER_FIRST PLAYER_LAST added STAT points and Shawn Marion scored 10.
"('Monroe,Greg', 'pts', '17')","PLAYER_FIRST PLAYER_LAST had STAT points and STAT rebounds for the Pistons, but he had little help on the boards."
"('Monroe,Greg', 'trb', '17')","PLAYER_FIRST PLAYER_LAST had STAT STAT rebounds for the Pistons, but he had little help on the boards."
"('Monroe,Greg', 'pts', '17')","PLAYER_FIRST PLAYER_LAST had STAT points and STAT rebounds for the Pistons, but he had little help on the boards."
"('Monroe,Greg', 'trb', '17')","PLAYER_FIRST PLAYER_LAST had STAT STAT rebounds for the Pistons, but he had little help on the boards."
"('DAL', 'ast', '31')","The Mavericks had 31 assists, one night after reaching a season high 39 in a win at Philadelphia."
"('Smith,Josh', 'pts', '32')"," PLAYER_LAST kept the Pistons in the game for a while and finished with STAT points, his most since signing with Detroit last offseason."
"('Dalembert,Samuel', 'pts', '12')",PLAYER_LAST had STAT points and _STAT_ rebounds    six at the offensive end.
"('Dalembert,Samuel', 'trb', '11')",PLAYER_LAST had STAT rebounds    six at the offensive end.
"('Dalembert,Samuel', 'fg', '6')",PLAYER_LAST had _STAT_ rebounds    STAT at the offensive end.
"('Dalembert,Samuel', 'orb', '6')",PLAYER_LAST had _STAT_ rebounds    STAT at the offensive end.
"('Ellis,Monta', 'pts', '12')",PLAYER_FIRST PLAYER_LAST had STAT points and _STAT_ assists for the Mavericks.
"('Ellis,Monta', 'ast', '13')",PLAYER_FIRST PLAYER_LAST had STAT assists for the Mavericks.
"('Bynum,Will', 'pts', '17')",PLAYER_LAST had STAT points and eight assists.
"('Bynum,Will', 'ast', '8')",PLAYER_LAST had STAT assists.
"('Carter,Vince', 'pts', '18')",Dirk Nowitzki scored _STAT_ points and PLAYER_FIRST PLAYER_LAST added STAT for Dallas.
"('Smith,Josh', 'trb', '3')","Smith, for all his scoring, finished with only STAT rebounds, and he didn't score a point in the final period."
"('Smith,Josh', 'orb', '0')","Smith, for all his scoring, finished with only three rebounds, and he didn't score a point in the final period."
"('DET', 'fg3', '2')", The Pistons did have 24 fast break but they went 2 of 11 from 3 point range.
"('DAL', 'orb', '16')",The Mavericks finished with 16 offensive rebounds.
"('Drummond,Andre', 'pts', '8')",PLAYER_LAST finished with only STAT points and three rebounds in just under 20 minutes of action.
"('Drummond,Andre', 'fg', '3')",PLAYER_LAST finished with only eight STAT rebounds in just under 20 minutes of action.
"('Drummond,Andre', 'trb', '3')",PLAYER_LAST finished with only eight STAT rebounds in just under 20 minutes of action.
"('DAL', 'fg3', '8')","Game notes
Dallas improved to 17 8 against the East this season."
